t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,VT/Ti,PaCO2_e,RealPower
1164.0,26.67,2.716,72.427,2694,2512.6333234,2669.7292146,1.06,447.7,122.0,28.1,26.4,32.07,9.2,16.48,4.49,15.37,5.64,20.69,0.08,119,32,111,41,250.0,3.19,89.0,EXERCISE,19.6,45,655,768,18340,764.2,12.74,212,234.1,0,0,18340,0,0.0,100.0,1.06,0,1.01,1.24,2.25,0.45,0.2,1.86,2,0,0,,74,65.8,2.69,42.09,250.0
1166.0,23.08,2.968,68.492,3127,2397.2288962,2503.0847818,1.04,488.9,132.2,27.9,26.7,30.6,8.7,16.47,4.45,15.26,5.65,20.7,0.08,119,32,110,41,250.0,3.19,88.0,EXERCISE,19.6,45,655,768,17428,726.2,12.1,213,222.4,0,0,17428,0,0.0,100.0,1.04,0,1.17,1.43,2.6,0.45,0.21,1.836,2,0,0,,71,67.6,2.54,42.16,250.0
1169.0,22.99,2.989,68.713,2888,2594.7883898,2642.9314882,1.02,483.1,140.0,25.9,25.4,33.12,9.5,16.16,4.68,14.99,5.79,20.7,0.08,117,34,108,42,250.0,3.19,88.0,EXERCISE,19.6,45,655,768,18759,781.6,13.03,213,239.4,0,0,18759,0,0.0,100.0,1.02,0,1.01,1.6,2.61,0.39,0.19,1.837,3,0,0,,77,67.5,2.96,43.07,250.0
1172.0,18.13,3.056,55.396,3242,2307.5140106,2255.7635803,0.98,479.4,151.4,23.5,24.0,29.45,8.4,15.69,4.95,14.48,6.04,20.65,0.08,113,36,104,44,25.0,0.32,89.0,EXERCISE,19.6,45,655,768,16532,688.8,11.48,214,211.0,0,1265,15267,0,7.7,92.3,0.98,0,1.71,1.6,3.31,0.52,0.18,1.743,3,0,0,,68,73.8,1.79,44.69,25.0
1175.0,23.62,2.56,60.472,2394,2730.743247,2501.2845977,0.92,393.7,128.8,21.5,23.5,34.85,10.0,15.38,5.03,14.09,6.14,20.69,0.08,111,36,102,44,25.0,0.32,96.0,EXERCISE,19.6,45,655,768,19298,804.1,13.4,214,246.3,0,5534,13764,0,28.7,71.3,0.92,0,1.25,1.29,2.54,0.49,0.17,1.782,3,0,0,,81,71.4,2.05,45.34,25.0
1177.0,24.59,2.326,57.197,2423,2604.9420868,2322.0458922,0.89,357.3,114.9,21.3,23.9,33.25,9.5,15.36,4.94,14.04,6.12,20.69,0.08,111,36,101,44,25.0,0.32,97.0,EXERCISE,19.6,45,655,768,18307,762.8,12.71,215,233.7,0,6786,11522,0,37.1,62.9,0.89,0,1.26,1.18,2.44,0.52,0.18,1.757,2,0,0,,77,73.0,1.85,45.21,25.0
1180.0,22.3,1.886,42.067,2369,1839.1539798,1652.5815664,0.9,293.4,90.2,22.0,24.5,23.47,6.7,15.56,4.78,14.33,5.87,20.68,0.08,112,34,103,42,25.0,0.32,97.0,EXERCISE,19.6,45,655,768,12946,539.4,8.99,215,165.2,0,4482,8464,0,34.6,65.4,0.9,0,1.21,1.48,2.69,0.45,0.17,1.624,3,0,0,,54,80.1,1.56,43.59,25.0
1183.0,20.91,3.118,65.185,2705,3102.7808128,2694.7660349,0.87,472.3,156.8,20.5,23.6,39.6,11.3,15.15,5.03,13.67,6.3,20.69,0.08,109,36,99,45,25.0,0.32,93.0,EXERCISE,19.6,45,655,768,21694,903.9,15.07,216,276.9,0,9736,11957,0,44.9,55.1,0.87,0,1.26,1.61,2.87,0.44,0.2,1.814,3,0,0,,92,69.2,2.47,46.37,25.0
1186.0,17.14,4.126,70.731,4015,3176.656749,2898.5532922,0.91,636.3,205.7,21.9,24.0,40.54,11.6,15.42,4.99,14.09,6.13,20.7,0.08,111,36,102,44,25.0,0.32,92.0,EXERCISE,19.6,45,655,768,22431,934.6,15.58,217,286.3,0,6702,15729,0,29.9,70.1,0.91,0,1.82,1.68,3.5,0.52,0.19,1.85,3,0,0,,94,66.6,2.27,45.27,25.0
1189.0,22.06,2.728,60.176,2739,2663.7451592,2475.2064696,0.93,422.0,136.5,22.0,23.7,34.0,9.7,15.47,5.0,14.18,6.2,20.69,0.08,112,36,102,45,25.0,0.32,90.0,EXERCISE,19.6,45,655,768,18880,786.7,13.11,218,241.0,0,4561,14319,0,24.2,75.8,0.93,0,1.28,1.44,2.72,0.47,0.19,1.779,3,0,0,,79,71.5,2.13,45.73,25.0
1192.0,21.28,3.052,64.936,3227,2648.4492072,2567.6725522,0.97,483.1,147.2,24.0,24.7,33.8,9.7,15.83,4.82,14.55,6.01,20.68,0.09,114,35,105,43,25.0,0.32,90.0,EXERCISE,19.6,45,655,768,18941,789.2,13.15,218,241.7,0,1972,16969,0,10.4,89.6,0.97,0,1.29,1.53,2.82,0.46,0.2,1.812,3,0,0,,78,69.3,2.37,44.49,25.0
1195.0,22.81,2.823,64.403,2667,2542.9527635,2616.8895785,1.03,444.5,140.4,24.7,24.0,32.46,9.3,15.75,4.97,14.48,6.16,20.5,0.11,114,36,104,44,25.0,0.32,91.0,EXERCISE,19.6,45,655,768,18426,767.8,12.8,219,235.2,0,0,18426,0,0.0,100.0,1.03,0,1.17,1.46,2.63,0.44,0.19,1.809,3,0,0,,75,69.6,2.41,45.47,25.0
1197.0,23.35,2.69,62.802,2765,2335.049427,2411.3317836,1.03,431.2,129.0,26.2,25.4,29.8,8.5,16.03,4.8,14.82,5.98,20.51,0.2,116,35,107,43,25.0,0.32,90.0,EXERCISE,19.6,45,655,768,16933,705.5,11.76,219,216.1,0,0,16933,0,0.0,100.0,1.03,0,1.13,1.44,2.57,0.44,0.19,1.798,2,0,0,,69,70.3,2.38,44.3,25.0
1199.0,27.15,2.248,61.032,2255,2265.7668918,2339.8647117,1.03,361.4,107.2,26.1,25.3,28.92,8.3,16.08,4.77,14.92,5.92,20.55,0.18,116,34,108,43,25.0,0.32,86.0,EXERCISE,19.6,45,655,768,16431,684.6,11.41,220,209.7,0,0,16431,0,0.0,100.0,1.03,0,1.05,1.16,2.21,0.48,0.19,1.786,2,0,0,,67,71.1,2.14,43.91,25.0
1202.0,20.98,2.653,55.657,2818,1989.692468,2179.6210835,1.1,430.5,127.0,27.2,24.9,25.39,7.3,16.23,4.79,15.09,5.9,20.59,0.1,117,35,109,43,25.0,0.32,86.0,EXERCISE,19.6,45,655,768,14627,609.4,10.16,220,186.7,0,0,14627,0,0.0,100.0,1.1,0,1.34,1.52,2.86,0.47,0.19,1.746,3,0,0,,59,73.7,1.98,43.78,25.0
1205.0,20.07,2.761,55.405,2717,1966.0068663,2228.5847727,1.13,445.8,136.5,27.5,24.2,25.09,7.2,16.15,4.94,15.12,5.99,20.51,0.13,116,36,109,43,25.0,0.32,92.0,EXERCISE,19.6,45,655,768,14571,607.1,10.12,221,186.0,0,0,14571,0,0.0,100.0,1.13,0,1.41,1.58,2.99,0.47,0.17,1.744,3,0,0,,58,73.8,1.96,44.36,25.0
1208.0,19.93,2.944,58.684,3002,1969.1602656,2257.7801293,1.15,486.7,138.5,29.1,25.4,25.13,7.2,16.53,4.7,15.47,5.82,20.67,0.1,119,34,112,42,25.0,0.32,92.0,EXERCISE,19.6,45,655,768,14635,609.8,10.16,221,186.8,0,0,14635,0,0.0,100.0,1.15,0,1.28,1.73,3.01,0.43,0.19,1.769,3,0,0,,58,72.3,2.3,43.26,25.0
1211.0,23.35,2.001,46.716,2152,1564.6613309,1771.2385663,1.13,330.8,93.0,28.8,25.5,19.97,5.7,16.53,4.65,15.46,5.83,20.65,0.11,119,34,111,42,25.0,0.32,87.0,EXERCISE,19.6,45,655,768,11593,483.0,8.05,222,148.0,0,0,11593,0,0.0,100.0,1.13,0,1.28,1.29,2.57,0.5,0.19,1.669,3,0,0,,46,77.9,1.56,43.33,25.0
1214.0,21.74,2.513,54.63,2432,1871.6742407,2124.9732468,1.14,414.0,119.0,28.4,25.0,23.89,6.8,16.47,4.74,15.57,5.76,20.69,0.08,119,34,112,42,25.0,0.32,88.0,EXERCISE,19.6,45,655,768,13877,578.2,9.64,222,177.1,0,0,13877,0,0.0,100.0,1.14,0,1.35,1.41,2.76,0.49,0.18,1.737,3,0,0,,55,74.2,1.86,42.87,25.0
1216.0,27.91,1.921,53.609,1791,1791.9293158,1995.4779167,1.11,318.6,87.5,28.8,25.9,22.87,6.5,16.59,4.55,15.57,5.71,20.68,0.1,120,33,112,41,25.0,0.32,87.0,EXERCISE,19.6,45,655,768,13224,551.0,9.18,222,168.8,0,0,13224,0,0.0,100.0,1.11,0,1.1,1.05,2.15,0.51,0.19,1.729,2,0,0,,53,74.7,1.75,42.55,25.0
1218.0,25.53,2.113,53.949,2150,1575.5724051,1970.6755411,1.25,353.2,94.9,33.1,26.5,20.11,5.7,16.72,4.49,15.74,5.57,20.39,0.12,121,32,113,40,25.0,0.32,85.0,EXERCISE,19.6,45,655,768,11970,498.7,8.31,223,152.8,0,0,11970,0,0.0,100.0,1.25,0,1.23,1.12,2.35,0.52,0.19,1.732,2,0,0,,47,74.5,1.72,41.64,25.0
1221.0,19.23,3.153,60.635,3175,1864.6337694,2260.5029662,1.21,531.2,143.2,31.8,26.2,23.8,6.8,16.85,4.54,15.96,5.51,20.69,0.08,121,33,115,40,25.0,0.32,90.0,EXERCISE,19.6,45,655,768,14052,585.5,9.76,223,179.4,0,0,14052,0,0.0,100.0,1.21,0,1.5,1.62,3.12,0.48,0.18,1.783,3,0,0,,55,71.3,2.1,41.25,25.0
1224.0,20.13,2.679,53.94,2558,1633.0428735,2007.4998081,1.23,451.8,122.0,32.2,26.2,20.84,6.0,16.86,4.55,15.95,5.54,20.66,0.1,122,33,115,40,25.0,0.32,91.0,EXERCISE,19.6,45,655,768,12351,514.6,8.58,224,157.6,0,0,12351,0,0.0,100.0,1.23,0,1.44,1.54,2.98,0.48,0.18,1.732,3,0,0,,48,74.5,1.86,41.44,25.0
1227.0,21.35,2.38,50.819,2401,1508.6712014,1872.3791199,1.24,400.8,108.5,32.7,26.3,19.26,5.5,16.84,4.56,15.98,5.55,20.57,0.15,121,33,115,40,25.0,0.32,91.0,EXERCISE,19.6,45,655,768,11439,476.6,7.94,224,146.0,0,0,11439,0,0.0,100.0,1.24,0,1.37,1.44,2.81,0.49,0.18,1.706,3,0,0,,45,76.0,1.74,41.51,25.0
1230.0,18.02,2.919,52.595,2730,1591.0844485,1979.6020015,1.24,490.3,134.4,32.3,25.9,20.31,5.8,16.8,4.6,15.88,5.6,20.6,0.1,121,33,114,40,250.0,3.19,90.0,EXERCISE,19.6,45,655,768,12071,503.0,8.38,224,154.1,0,0,12071,0,0.0,100.0,1.24,0,1.59,1.74,3.33,0.48,0.18,1.721,3,0,0,,47,75.1,1.84,41.83,25.0
1233.0,20.2,2.385,48.182,2466,1509.415244,1811.1008978,1.2,400.8,109.2,31.0,25.8,19.27,5.5,16.81,4.58,15.94,5.52,20.71,0.08,121,33,115,40,250.0,3.19,94.0,EXERCISE,19.6,45,655,768,11346,472.7,7.88,225,144.8,0,0,11346,0,0.0,100.0,1.2,0,1.47,1.5,2.97,0.49,0.17,1.683,3,0,0,,45,77.2,1.62,41.31,250.0
1236.0,23.62,2.039,48.165,2105,1456.7785052,1738.1773535,1.19,344.9,90.1,31.9,26.8,18.59,5.3,16.92,4.42,15.97,5.48,20.68,0.1,122,32,115,40,250.0,3.19,96.0,EXERCISE,19.6,45,655,768,10935,455.6,7.59,225,139.6,0,0,10935,0,0.0,100.0,1.19,0,1.26,1.28,2.54,0.5,0.19,1.683,3,0,0,,43,77.2,1.62,41.06,250.0
1239.0,18.07,2.99,54.036,2844,1722.8479562,2059.8352103,1.2,500.5,138.8,30.6,25.6,21.99,6.3,16.74,4.64,15.86,5.56,20.71,0.08,121,33,114,40,250.0,3.19,91.0,EXERCISE,19.6,45,655,768,12938,539.1,8.98,226,165.1,0,0,12938,0,0.0,100.0,1.2,0,1.71,1.61,3.32,0.52,0.17,1.733,3,0,0,,51,74.5,1.75,41.57,250.0
1243.0,17.44,3.01,52.5,2997,1710.8597114,2003.7505332,1.17,501.8,139.9,30.0,25.6,21.84,6.2,16.67,4.65,15.78,5.56,20.71,0.08,120,34,114,40,250.0,3.19,90.0,EXERCISE,19.6,45,655,768,12782,532.6,8.88,226,163.1,0,0,12782,0,0.0,100.0,1.17,0,1.66,1.78,3.44,0.48,0.17,1.72,4,0,0,,51,75.2,1.81,41.57,250.0
1245.0,22.64,2.72,61.585,2811,1847.1857588,2172.0589716,1.18,459.4,117.8,32.5,27.6,23.58,6.7,16.89,4.33,15.89,5.35,20.61,0.11,122,31,115,39,250.0,3.19,92.0,EXERCISE,19.6,45,655,768,13814,575.6,9.59,227,176.3,0,0,13814,0,0.0,100.0,1.18,0,1.14,1.51,2.65,0.43,0.2,1.789,2,0,0,,55,70.9,2.39,40.21,250.0
1248.0,23.26,2.768,64.372,2865,1988.2980347,2271.2161186,1.14,466.8,119.1,31.6,27.6,25.38,7.3,16.86,4.3,15.9,5.28,20.67,0.08,122,31,115,38,250.0,3.19,89.0,EXERCISE,19.6,45,655,768,14764,615.2,10.25,227,188.4,0,0,14764,0,0.0,100.0,1.14,0,1.07,1.51,2.58,0.41,0.19,1.809,3,0,0,,59,69.6,2.59,39.76,250.0
1250.0,23.08,2.613,60.3,2733,1871.6486805,2049.7608942,1.1,441.9,108.4,31.4,28.6,23.89,6.8,16.91,4.15,15.46,5.32,20.7,0.08,122,30,111,38,250.0,3.19,92.0,EXERCISE,19.6,45,655,768,13758,573.3,9.55,227,175.6,0,0,13758,0,0.0,100.0,1.1,0,1.08,1.52,2.6,0.42,0.23,1.78,2,0,0,,55,71.5,2.42,40.02,250.0
1253.0,23.08,2.585,59.654,2686,1958.5083324,2100.2909456,1.07,430.7,111.0,29.6,27.6,25.0,7.1,16.66,4.29,15.43,5.42,20.65,0.08,120,31,111,39,250.0,3.19,91.0,EXERCISE,19.6,45,655,768,14326,596.9,9.95,228,182.8,0,0,14326,0,0.0,100.0,1.07,0,1.08,1.52,2.6,0.42,0.21,1.776,3,0,0,,58,71.8,2.39,40.66,250.0
1255.0,24.19,2.672,64.645,2705,2214.1031703,2285.3421292,1.03,442.3,115.2,28.4,27.5,28.26,8.1,16.55,4.31,15.45,5.41,20.68,0.08,119,31,111,39,250.0,3.19,89.0,EXERCISE,19.6,45,655,768,16054,668.9,11.15,228,204.9,0,0,16054,0,0.0,100.0,1.03,0,1.11,1.37,2.48,0.45,0.21,1.811,2,0,0,,65,69.4,2.41,40.6,250.0
1258.0,24.69,2.469,60.963,2645,2171.1073416,2149.9841556,0.99,405.8,106.2,27.3,27.6,27.71,7.9,16.44,4.3,15.31,5.41,20.69,0.08,119,31,110,39,250.0,3.19,87.0,EXERCISE,19.6,45,655,768,15599,649.9,10.83,229,199.1,0,518,15081,0,3.3,96.7,0.99,0,1.12,1.31,2.43,0.46,0.21,1.785,3,0,0,,64,71.2,2.2,40.6,250.0
1261.0,21.9,2.431,53.234,2568,2039.3212127,1951.1454554,0.96,392.5,108.6,25.4,26.5,26.03,7.4,16.15,4.47,14.81,5.66,20.69,0.08,116,32,107,41,25.0,0.32,88.0,EXERCISE,19.6,45,655,768,14543,606.0,10.1,229,185.6,0,2146,12397,0,14.8,85.2,0.96,0,1.04,1.7,2.74,0.38,0.21,1.726,3,0,0,,60,74.8,2.34,42.22,250.0
1264.0,19.35,3.188,61.703,2896,2690.8350758,2463.323288,0.92,496.1,154.9,22.4,24.5,34.34,9.8,15.56,4.86,14.44,5.82,20.69,0.08,112,35,104,42,25.0,0.32,93.0,EXERCISE,19.6,45,655,768,19014,792.2,13.2,230,242.7,0,5487,13527,0,28.9,71.1,0.92,0,1.51,1.59,3.1,0.49,0.17,1.79,3,0,0,,79,70.8,2.11,43.26,25.0
1266.0,25.32,2.661,67.367,2667,2652.0067766,2471.74983,0.93,422.4,119.8,24.7,26.5,33.85,9.7,15.87,4.5,14.71,5.56,20.52,0.11,114,32,106,40,25.0,0.32,94.0,EXERCISE,19.6,45,655,768,18809,783.7,13.06,230,240.1,0,4363,14446,0,23.2,76.8,0.93,0,1.17,1.2,2.37,0.49,0.19,1.828,2,0,0,,78,68.1,2.27,41.57,25.0
1268.0,31.41,2.072,65.089,2367,2443.4455742,2213.351283,0.91,337.2,86.0,25.7,28.4,31.19,8.9,16.27,4.15,15.1,5.3,20.68,0.08,117,30,109,38,25.0,0.32,96.0,EXERCISE,19.6,45,655,768,17228,717.8,11.96,231,219.9,0,5537,11691,0,32.1,67.9,0.91,0,0.99,0.92,1.91,0.52,0.22,1.814,2,0,0,,72,69.2,2.09,39.89,25.0
1270.0,33.71,2.031,68.461,2385,2436.5849652,2257.4902712,0.93,334.6,82.2,27.1,29.3,31.1,8.9,16.47,4.05,15.36,5.13,20.67,0.1,119,29,111,37,25.0,0.32,94.0,EXERCISE,19.6,45,655,768,17260,719.2,11.99,231,220.3,0,4330,12930,0,25.1,74.9,0.93,0,0.88,0.9,1.78,0.49,0.21,1.835,2,0,0,,72,67.6,2.31,38.78,25.0
1273.0,16.17,3.98,64.367,3847,2435.5196946,2422.7978778,0.99,643.4,182.5,26.0,26.1,31.09,8.9,16.17,4.59,14.56,5.75,20.69,0.08,117,33,105,41,25.0,0.32,94.0,EXERCISE,19.6,45,655,768,17516,729.8,12.16,232,223.6,0,312,17203,0,1.8,98.2,0.99,0,1.58,2.13,3.71,0.43,0.21,1.809,3,0,0,,72,69.6,2.52,42.8,25.0
1277.0,19.42,1.866,36.233,1836,1624.7128783,1503.2410357,0.93,284.1,95.1,21.5,23.2,20.74,5.9,15.23,5.1,13.36,6.46,20.51,0.13,110,37,96,47,25.0,0.32,92.0,EXERCISE,19.6,45,655,768,11506,479.4,7.99,232,146.8,0,2936,8570,0,25.5,74.5,0.93,0,1.22,1.87,3.09,0.39,0.19,1.559,4,0,0,,48,82.9,1.53,47.42,25.0
1279.0,24.59,2.205,54.221,2579,2201.1979636,2050.0327985,0.93,348.6,102.0,23.9,25.6,28.09,8.0,15.81,4.63,14.13,6.01,20.6,0.1,114,33,102,43,25.0,0.32,95.0,EXERCISE,19.6,45,655,768,15609,650.4,10.84,233,199.2,0,3659,11951,0,23.4,76.6,0.93,0,0.78,1.66,2.44,0.32,0.22,1.734,2,0,0,,65,74.4,2.83,44.49,25.0
1282.0,18.18,2.526,45.927,2865,2060.3898723,1890.7127205,0.92,389.3,126.5,21.7,23.6,26.3,7.5,15.41,5.01,14.01,6.24,20.69,0.08,111,36,101,45,25.0,0.32,92.0,EXERCISE,19.6,45,655,768,14566,606.9,10.12,233,185.9,0,4094,10472,0,28.1,71.9,0.92,0,1.5,1.8,3.3,0.45,0.19,1.662,3,0,0,,61,78.3,1.68,45.99,25.0
1284.0,36.81,2.035,74.908,1876,3090.2717435,2812.6730617,0.91,321.4,93.3,23.4,25.7,39.44,11.3,15.79,4.58,14.35,5.9,20.64,0.09,114,33,103,43,25.0,0.32,94.0,EXERCISE,19.6,45,655,768,21810,908.8,15.15,234,278.4,0,6687,15124,0,30.7,69.3,0.91,0,0.87,0.76,1.63,0.53,0.21,1.875,2,0,0,,91,64.6,2.34,43.78,25.0
1287.0,21.28,2.331,49.596,1804,2117.1925341,1951.6514636,0.92,363.7,111.9,22.7,24.6,27.02,7.7,15.6,4.8,13.63,6.48,20.63,0.09,112,35,98,47,25.0,0.32,93.0,EXERCISE,19.6,45,655,768,14982,624.2,10.4,234,191.2,0,3998,10984,0,26.7,73.3,0.92,0,0.59,2.23,2.82,0.21,0.24,1.695,3,0,0,,63,76.6,3.95,47.54,25.0
1290.0,18.93,2.838,53.716,3119,2171.2620972,2065.8087584,0.95,450.4,133.2,24.1,25.4,27.71,7.9,15.87,4.69,14.41,6.06,20.66,0.09,114,34,104,44,25.0,0.32,87.0,EXERCISE,19.6,45,655,768,15466,644.4,10.74,235,197.4,0,2564,12902,0,16.6,83.4,0.95,0,0.99,2.18,3.17,0.31,0.22,1.73,3,0,0,,64,74.6,2.87,44.82,25.0
1292.0,28.3,2.689,76.104,2311,3061.086537,2963.5978233,0.97,426.4,128.3,24.2,25.0,39.07,11.2,15.86,4.77,14.68,5.87,20.64,0.11,114,34,106,42,25.0,0.32,92.0,EXERCISE,19.6,45,655,768,21885,911.9,15.2,235,279.3,0,2379,19507,0,10.9,89.1,0.97,0,0.88,1.24,2.12,0.42,0.18,1.881,2,0,0,,90,64.0,3.06,43.58,25.0
1294.0,29.27,2.079,60.849,2075,2273.6702204,2255.3888352,0.99,336.9,93.9,25.9,26.1,29.02,8.3,16.2,4.52,14.94,5.75,20.67,0.08,117,33,108,41,25.0,0.32,92.0,EXERCISE,19.6,45,655,768,16341,680.9,11.35,236,208.6,0,448,15893,0,2.7,97.3,0.99,0,1.02,1.03,2.05,0.5,0.21,1.784,2,0,0,,67,71.2,2.04,42.81,25.0
1296.0,31.25,1.973,61.656,2213,2000.5435715,2053.1448014,1.03,329.2,81.4,29.7,29.0,25.53,7.3,16.69,4.13,15.43,5.37,20.59,0.14,120,30,111,39,25.0,0.32,93.0,EXERCISE,19.6,45,655,768,14487,603.6,10.06,236,184.9,0,0,14487,0,0.0,100.0,1.03,0,0.92,1.0,1.92,0.48,0.23,1.79,2,0,0,,59,70.8,2.14,40.34,25.0
1298.0,32.09,1.784,57.241,1870,1868.5260272,1967.7038907,1.05,294.9,77.5,29.4,27.9,23.85,6.8,16.53,4.34,15.43,5.46,20.48,0.23,119,31,111,39,25.0,0.32,93.0,EXERCISE,19.6,45,655,768,13610,567.1,9.45,236,173.7,0,0,13610,0,0.0,100.0,1.05,0,0.8,1.07,1.87,0.43,0.2,1.758,2,0,0,,55,72.9,2.23,40.93,25.0
1301.0,18.63,3.337,62.18,3372,2099.5545458,2350.3044435,1.12,549.9,153.3,29.0,25.9,26.8,7.7,16.48,4.59,15.26,5.7,20.62,0.07,119,33,110,41,25.0,0.32,93.0,EXERCISE,19.6,45,655,768,15514,646.4,10.77,237,198.0,0,0,15514,0,0.0,100.0,1.12,0,1.62,1.6,3.22,0.5,0.2,1.794,3,0,0,,62,70.6,2.06,42.48,25.0
1304.0,21.98,2.684,58.989,2746,2129.7199517,2277.9301675,1.07,439.0,126.2,27.0,25.2,27.18,7.8,16.36,4.7,15.27,5.73,20.74,0.08,118,34,110,41,25.0,0.32,90.0,EXERCISE,19.6,45,655,768,15569,648.7,10.81,237,198.7,0,0,15569,0,0.0,100.0,1.07,0,1.35,1.38,2.73,0.49,0.18,1.771,3,0,0,,63,72.1,1.99,42.68,25.0
1308.0,15.42,3.868,59.661,4042,2014.2327807,2248.7050262,1.12,640.6,177.2,29.1,26.1,25.71,7.3,16.56,4.58,15.39,5.64,20.7,0.07,119,33,111,41,25.0,0.32,91.0,EXERCISE,19.6,45,655,768,14874,619.7,10.33,238,189.8,0,0,14874,0,0.0,100.0,1.12,0,2.11,1.78,3.89,0.54,0.2,1.776,4,0,0,,60,71.8,1.83,42.09,25.0
1310.0,25.86,1.927,49.836,1960,1716.9165408,1846.5668863,1.08,317.8,87.0,28.0,26.0,21.91,6.3,16.49,4.51,15.41,5.66,20.68,0.08,119,33,111,41,25.0,0.32,89.0,EXERCISE,19.6,45,655,768,12567,523.6,8.73,238,160.4,0,0,12567,0,0.0,100.0,1.08,0,1.16,1.16,2.32,0.5,0.19,1.698,2,0,0,,51,76.4,1.66,42.22,25.0
1313.0,20.62,2.398,49.443,2463,1738.9685053,1888.4273967,1.09,393.4,111.3,27.6,25.4,22.19,6.3,16.41,4.64,15.37,5.66,20.69,0.07,118,33,111,41,25.0,0.32,87.0,EXERCISE,19.6,45,655,768,12757,531.6,8.86,239,162.8,0,0,12757,0,0.0,100.0,1.09,0,1.38,1.53,2.91,0.47,0.18,1.694,3,0,0,,51,76.6,1.74,42.22,25.0
1316.0,20.55,2.266,46.562,2354,1624.4114179,1745.7476351,1.07,373.2,103.5,27.8,25.8,20.73,5.9,16.47,4.57,15.19,5.68,20.71,0.08,119,33,110,41,25.0,0.32,90.0,EXERCISE,19.6,45,655,768,11888,495.3,8.26,239,151.7,0,0,11888,0,0.0,100.0,1.07,0,1.32,1.6,2.92,0.45,0.19,1.668,3,0,0,,48,78.0,1.72,42.35,25.0
1319.0,20.91,2.586,54.063,2371,1880.5148889,2042.4429381,1.09,425.2,119.0,28.0,25.8,24.0,6.9,16.44,4.6,15.44,5.6,20.68,0.08,119,33,111,40,25.0,0.32,89.0,EXERCISE,19.6,45,655,768,13796,574.8,9.58,240,176.1,0,0,13796,0,0.0,100.0,1.09,0,1.36,1.51,2.87,0.47,0.18,1.733,3,0,0,,56,74.4,1.9,41.83,25.0
1323.0,13.36,2.349,31.39,2805,1150.2801321,1262.254616,1.1,380.9,114.7,26.5,24.1,14.68,4.2,16.22,4.88,15.33,5.77,20.69,0.07,117,35,111,42,25.0,0.32,90.0,EXERCISE,19.6,45,655,768,8459,352.5,5.87,240,108.0,0,0,8459,0,0.0,100.0,1.1,0,1.51,2.98,4.49,0.34,0.15,1.497,4,0,0,,34,85.2,1.56,42.94,25.0
1326.0,20.48,2.724,55.782,2316,1991.6816629,2147.0811197,1.08,445.3,127.4,27.3,25.3,25.42,7.3,16.35,4.68,15.35,5.68,20.69,0.07,118,34,111,41,25.0,0.32,90.0,EXERCISE,19.6,45,655,768,14586,607.8,10.13,241,186.2,0,0,14586,0,0.0,100.0,1.08,0,1.24,1.69,2.93,0.42,0.18,1.746,3,0,0,,59,73.6,2.2,42.35,25.0
1329.0,22.81,2.221,50.669,2303,1638.2909461,1787.5573797,1.09,370.4,96.0,30.0,27.5,20.91,6.0,16.68,4.32,15.61,5.46,20.62,0.1,120,31,113,39,25.0,0.32,89.0,EXERCISE,19.6,45,655,768,12032,501.3,8.36,241,153.6,0,0,12032,0,0.0,100.0,1.09,0,1.24,1.39,2.63,0.47,0.21,1.705,3,0,0,,48,76.0,1.79,40.93,25.0
1332.0,22.14,2.13,47.159,2024,1502.5301721,1680.4132952,1.12,352.6,95.3,30.4,27.1,19.18,5.5,16.55,4.47,15.57,5.48,20.46,0.21,119,32,112,40,25.0,0.32,90.0,EXERCISE,19.6,45,655,768,11100,462.5,7.71,242,141.7,0,0,11100,0,0.0,100.0,1.12,0,1.18,1.53,2.71,0.44,0.18,1.674,3,0,0,,44,77.7,1.81,41.06,25.0
1334.0,23.44,1.865,43.711,1966,1437.2187615,1543.771287,1.07,310.6,80.7,29.3,27.3,18.34,5.2,16.65,4.33,15.68,5.37,20.65,0.1,120,31,113,39,25.0,0.32,87.0,EXERCISE,19.6,45,655,768,10517,438.2,7.3,242,134.2,0,0,10517,0,0.0,100.0,1.07,0,1.28,1.28,2.56,0.5,0.19,1.641,2,0,0,,42,79.3,1.46,40.34,25.0
1337.0,23.08,2.11,48.692,2089,1583.3654548,1721.4252176,1.09,351.9,91.6,29.7,27.3,20.21,5.8,16.68,4.34,15.71,5.33,20.64,0.11,120,31,113,38,25.0,0.32,87.0,EXERCISE,19.6,45,655,768,11619,484.1,8.07,242,148.3,0,0,11619,0,0.0,100.0,1.09,0,1.25,1.35,2.6,0.48,0.19,1.687,3,0,0,,47,77.0,1.69,40.08,25.0
