t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,VT/Ti,PaCO2_e,RealPower
572.0,17.39,2.153,37.443,2223,1731.7412825,1611.4929945,0.93,323.6,114.4,20.9,22.5,20.27,5.8,15.03,5.31,13.29,6.82,20.51,0.14,108,38,95,49,211.0,2.47,85.0,EXERCISE,20.3,53,656,765,12278,511.6,8.53,71,143.7,0,2910,9368,0,23.7,76.3,0.93,0,1.24,2.21,3.45,0.36,0.2,1.573,3,0,0,,53,79.3,1.74,49.57,211.0
575.0,22.3,2.518,56.164,2102,2671.5484446,2411.8329639,0.9,379.4,132.5,20.4,22.6,31.26,8.9,15.07,5.26,13.7,6.5,20.67,0.1,108,38,98,47,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,18824,784.3,13.07,71,220.3,0,6246,12578,0,33.2,66.8,0.9,0,1.22,1.47,2.69,0.45,0.18,1.749,3,0,0,,82,69.0,2.06,47.5,211.0
578.0,20.83,2.534,52.792,2570,2254.5657035,2162.5975859,0.96,394.8,126.8,22.8,23.7,26.38,7.5,15.58,5.0,14.25,6.21,20.67,0.08,112,36,102,45,211.0,2.47,80.0,EXERCISE,20.3,53,656,765,16087,670.3,11.17,72,188.3,0,2240,13848,0,13.9,86.1,0.96,0,1.35,1.53,2.88,0.47,0.18,1.723,3,0,0,,69,70.9,1.88,45.62,211.0
582.0,14.49,2.766,40.087,2812,1766.6636842,1777.0787693,1.01,423.1,150.7,22.1,22.0,20.67,5.9,15.3,5.45,13.95,6.62,20.6,0.12,110,39,100,48,211.0,2.47,78.0,EXERCISE,20.3,53,656,765,12736,530.7,8.84,73,149.1,0,0,12736,0,0.0,100.0,1.01,0,1.05,3.09,4.14,0.25,0.16,1.603,4,0,0,,54,77.9,2.63,48.27,211.0
584.0,22.3,2.586,57.68,2470,2417.2603231,2381.4299073,0.99,405.7,130.4,23.2,23.6,28.29,8.1,15.69,5.04,14.3,6.29,20.71,0.08,113,36,103,45,211.0,2.47,82.0,EXERCISE,20.3,53,656,765,17348,722.8,12.05,73,203.0,0,878,16470,0,5.1,94.9,0.99,0,1.21,1.48,2.69,0.45,0.19,1.761,2,0,0,,74,68.2,2.14,46.14,211.0
587.0,25.21,1.72,43.361,1825,1755.376978,1730.5147088,0.99,270.7,84.4,23.7,24.0,20.54,5.9,15.74,4.91,14.22,6.29,20.59,0.11,113,35,102,45,211.0,2.47,79.0,EXERCISE,20.3,53,656,765,12599,525.0,8.75,74,147.4,0,609,11990,0,4.8,95.2,0.99,0,1.13,1.25,2.38,0.47,0.2,1.637,3,0,0,,54,76.1,1.52,46.14,211.0
590.0,20.55,2.629,54.021,2541,2324.257701,2255.8608457,0.97,409.6,133.8,22.6,23.3,27.2,7.8,15.58,5.09,14.28,6.22,20.72,0.07,112,37,103,45,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,16626,692.8,11.55,74,194.6,0,1670,14956,0,10.0,90.0,0.97,0,1.34,1.58,2.92,0.46,0.17,1.733,3,0,0,,71,70.2,1.96,45.69,211.0
594.0,14.02,4.046,56.72,4266,2145.7414482,2211.0679719,1.03,653.6,192.0,26.0,25.2,25.11,7.2,16.15,4.75,14.59,6.04,20.73,0.06,116,34,105,43,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,15553,648.0,10.8,75,182.0,0,0,15553,0,0.0,100.0,1.03,0,1.88,2.4,4.28,0.44,0.22,1.754,4,0,0,,66,68.7,2.15,44.52,211.0
597.0,20.48,2.605,53.345,2495,2165.6849537,2162.2766754,1.0,411.9,129.0,24.0,24.0,25.34,7.2,15.81,4.95,14.55,6.1,20.69,0.08,114,36,104,44,211.0,2.47,80.0,EXERCISE,20.3,53,656,765,15588,649.5,10.82,75,182.4,0,84,15504,0,0.5,99.5,1.0,0,1.31,1.62,2.93,0.45,0.18,1.727,3,0,0,,66,70.6,1.99,44.91,211.0
600.0,20.91,2.559,53.498,2539,2227.032476,2158.6078343,0.97,403.0,125.9,23.4,24.1,26.06,7.4,15.75,4.92,14.45,6.1,20.72,0.07,113,35,104,44,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,15926,663.6,11.06,76,186.4,0,1670,14256,0,10.5,89.5,0.97,0,1.32,1.55,2.87,0.46,0.19,1.728,3,0,0,,68,70.5,1.94,44.91,211.0
603.0,20.2,2.525,51.01,2661,2118.6577709,2035.8929019,0.96,398.4,122.9,23.4,24.4,24.79,7.1,15.78,4.87,14.37,6.11,20.73,0.07,113,35,103,44,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,15123,630.1,10.5,76,177.0,0,2016,13107,0,13.3,86.7,0.96,0,1.36,1.61,2.97,0.46,0.2,1.708,3,0,0,,65,71.8,1.86,44.98,211.0
606.0,16.9,3.641,61.538,3552,2457.8737253,2409.4393295,0.98,580.7,173.9,24.6,25.0,28.76,8.2,15.95,4.78,14.61,6.01,20.73,0.07,115,34,105,43,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,17620,734.2,12.24,77,206.2,0,1185,16435,0,6.7,93.3,0.98,0,1.67,1.88,3.55,0.47,0.21,1.789,3,0,0,,75,66.0,2.18,44.33,211.0
609.0,23.81,2.287,54.452,2235,2303.2578959,2182.268475,0.95,358.4,112.0,22.9,24.2,26.95,7.7,15.67,4.9,14.29,6.19,20.7,0.08,113,35,103,44,211.0,2.47,80.0,EXERCISE,20.3,53,656,765,16392,683.0,11.38,78,191.8,0,2939,13453,0,17.9,82.1,0.95,0,1.18,1.34,2.52,0.47,0.2,1.736,3,0,0,,71,69.9,1.94,45.49,211.0
612.0,16.44,2.587,42.526,2546,1913.8286147,1771.9401565,0.93,397.2,131.9,21.6,23.4,22.4,6.4,15.35,5.1,13.43,6.72,20.68,0.09,110,37,96,48,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,13555,564.8,9.41,78,158.6,0,3430,10125,0,25.3,74.7,0.93,0,1.25,2.4,3.65,0.34,0.22,1.629,3,0,0,,59,76.5,2.07,48.92,211.0
616.0,18.81,2.912,54.771,3008,2608.4144519,2388.8852512,0.92,439.0,155.0,20.5,22.4,30.53,8.7,15.08,5.32,13.75,6.48,20.7,0.08,108,38,99,47,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,18433,768.0,12.8,79,215.7,0,5295,13138,0,28.7,71.3,0.92,0,1.49,1.7,3.19,0.47,0.17,1.739,4,0,0,,80,69.8,1.95,47.37,211.0
619.0,18.99,3.155,59.905,3241,2597.5446637,2487.3120687,0.96,488.2,160.3,22.6,23.5,30.4,8.7,15.47,5.08,14.1,6.28,20.64,0.09,111,36,101,45,211.0,2.47,78.0,EXERCISE,20.3,53,656,765,18528,772.0,12.87,80,216.8,0,2683,15844,0,14.5,85.5,0.96,0,1.46,1.7,3.16,0.46,0.19,1.777,3,0,0,,80,66.9,2.16,46.07,211.0
622.0,19.42,2.909,56.485,2918,2519.6628033,2395.6385252,0.95,447.2,151.5,21.9,23.0,29.49,8.4,15.37,5.21,14.01,6.38,20.68,0.11,110,37,101,46,211.0,2.47,80.0,EXERCISE,20.3,53,656,765,17945,747.7,12.46,80,210.0,0,3015,14930,0,16.8,83.2,0.95,0,1.49,1.6,3.09,0.48,0.18,1.752,3,0,0,,77,68.8,1.95,46.72,211.0
625.0,19.23,2.884,55.462,2988,2462.0783529,2353.3353723,0.96,444.8,149.4,22.0,23.0,28.81,8.2,15.42,5.18,14.06,6.37,20.71,0.08,111,37,101,46,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,17555,731.4,12.19,81,205.4,0,2646,14908,0,15.1,84.9,0.96,0,1.46,1.66,3.12,0.47,0.18,1.744,3,0,0,,76,69.4,1.98,46.66,211.0
627.0,25.42,2.546,64.729,2391,2858.8747634,2675.7427148,0.94,393.4,128.8,22.0,23.5,33.46,9.6,15.45,5.06,14.03,6.36,20.69,0.09,111,36,101,46,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,20294,845.6,14.09,81,237.5,0,4437,15857,0,21.9,78.1,0.94,0,1.1,1.26,2.36,0.47,0.19,1.811,2,0,0,,88,64.3,2.31,46.59,211.0
630.0,22.3,2.555,56.989,2582,2459.9628204,2349.0155789,0.95,395.0,129.4,22.5,23.6,28.79,8.2,15.46,5.06,14.02,6.37,20.6,0.11,111,36,101,46,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,17536,730.7,12.18,82,205.2,0,2699,14837,0,15.4,84.6,0.95,0,1.27,1.42,2.69,0.47,0.19,1.756,3,0,0,,75,68.5,2.01,46.66,211.0
633.0,20.62,2.555,52.68,2584,2291.7058955,2164.5380294,0.94,395.8,129.0,22.4,23.7,26.82,7.7,15.49,5.05,13.76,6.6,20.66,0.11,111,36,99,47,211.0,2.47,80.0,EXERCISE,20.3,53,656,765,16299,679.1,11.32,82,190.7,0,3087,13212,0,18.9,81.1,0.94,0,1.17,1.74,2.91,0.4,0.22,1.722,3,0,0,,70,70.9,2.18,48.14,211.0
637.0,15.79,3.592,56.716,3232,2523.0470713,2435.5234838,0.97,550.7,189.0,22.0,22.8,29.53,8.4,15.33,5.26,13.81,6.55,20.64,0.1,110,38,99,47,211.0,2.47,82.0,EXERCISE,20.3,53,656,765,18027,751.1,12.52,83,211.0,0,2134,15893,0,11.8,88.2,0.97,0,1.16,2.64,3.8,0.31,0.19,1.754,4,0,0,,77,68.7,3.1,47.82,211.0
640.0,17.65,3.31,58.412,3555,2741.232834,2580.2556581,0.94,500.4,178.4,20.9,22.2,32.08,9.2,15.12,5.39,13.75,6.6,20.69,0.08,109,39,99,47,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,19482,811.7,13.53,84,228.0,0,3905,15577,0,20.0,80.0,0.94,0,1.45,1.95,3.4,0.43,0.18,1.767,3,0,0,,84,67.8,2.28,48.14,211.0
643.0,19.11,3.269,62.465,3168,2884.1397126,2769.3125364,0.96,492.5,177.8,21.2,22.1,33.75,9.6,15.07,5.44,13.63,6.62,20.57,0.11,108,39,98,48,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,20584,857.7,14.29,85,240.9,0,2797,17787,0,13.6,86.4,0.96,0,1.46,1.68,3.14,0.46,0.17,1.796,3,0,0,,88,65.5,2.24,48.27,211.0
646.0,20.34,2.982,60.651,3091,2706.4270394,2645.0382938,0.98,455.1,158.7,21.9,22.4,31.67,9.0,15.26,5.32,13.97,6.52,20.6,0.08,110,38,100,47,211.0,2.47,79.0,EXERCISE,20.3,53,656,765,19389,807.9,13.46,85,226.9,0,1501,17888,0,7.7,92.3,0.98,0,1.42,1.53,2.95,0.48,0.17,1.783,3,0,0,,83,66.5,2.1,47.63,211.0
650.0,15.62,3.063,47.859,3054,2336.2599253,2359.9420765,1.01,446.6,184.6,20.0,19.8,27.34,7.8,14.58,6.03,13.39,7.03,20.46,0.1,105,43,96,50,211.0,2.47,80.0,EXERCISE,20.3,53,656,765,16859,702.4,11.71,86,197.3,0,0,16859,0,0.0,100.0,1.01,0,1.73,2.11,3.84,0.45,0.13,1.68,4,0,0,,72,73.6,1.77,50.92,211.0
652.0,25.32,2.068,52.354,2153,2464.8413331,2294.0744926,0.93,311.9,111.2,20.5,22.0,28.85,8.2,15.08,5.38,13.44,6.88,20.66,0.11,108,39,96,49,211.0,2.47,80.0,EXERCISE,20.3,53,656,765,17476,728.2,12.14,87,204.5,0,4132,13344,0,23.6,76.4,0.93,0,1.14,1.23,2.37,0.48,0.19,1.719,2,0,0,,76,71.1,1.81,49.95,211.0
656.0,19.17,3.162,60.613,3136,2876.5055172,2726.5944339,0.95,475.8,173.5,20.6,21.7,33.66,9.6,15.05,5.49,13.54,6.74,20.69,0.08,108,39,97,48,211.0,2.47,80.0,EXERCISE,20.3,53,656,765,20473,853.1,14.22,87,239.6,0,3642,16832,0,17.8,82.2,0.95,0,1.5,1.63,3.13,0.48,0.17,1.783,4,0,0,,88,66.5,2.11,49.05,211.0
659.0,18.18,3.499,63.618,3541,2873.9022126,2797.6720989,0.97,535.7,187.4,21.7,22.3,33.63,9.6,15.31,5.36,13.8,6.62,20.71,0.07,110,38,99,48,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,20571,857.1,14.29,88,240.7,0,1862,18709,0,9.1,90.9,0.97,0,1.58,1.72,3.3,0.48,0.18,1.804,3,0,0,,88,64.9,2.21,48.27,211.0
662.0,19.48,3.132,61.013,3285,2705.8376306,2671.8240469,0.99,479.3,168.3,22.0,22.3,31.67,9.0,15.3,5.37,14.02,6.55,20.62,0.11,110,39,101,47,25.0,0.29,79.0,EXERCISE,20.3,53,656,765,19428,809.5,13.49,89,227.4,0,834,18595,0,4.3,95.7,0.99,0,1.51,1.57,3.08,0.49,0.17,1.785,3,0,0,,83,66.3,2.07,47.82,211.0
665.0,18.35,3.687,67.651,3326,3085.7724099,3027.4291421,0.98,562.6,200.9,21.5,21.9,36.11,10.3,15.26,5.45,13.74,6.74,20.72,0.07,110,39,99,48,25.0,0.29,78.0,EXERCISE,20.3,53,656,765,22125,921.9,15.36,90,258.9,0,1428,20697,0,6.5,93.5,0.98,0,1.43,1.84,3.27,0.44,0.18,1.83,3,0,0,,95,62.7,2.58,49.05,25.0
669.0,16.95,4.275,72.458,4068,3017.3889903,3093.6087385,1.03,669.4,222.8,23.6,23.0,35.31,10.1,15.66,5.21,14.18,6.49,20.69,0.08,112,37,102,47,25.0,0.29,78.0,EXERCISE,20.3,53,656,765,21846,910.2,15.17,91,255.7,0,0,21846,0,0.0,100.0,1.03,0,1.53,2.01,3.54,0.43,0.19,1.86,4,0,0,,93,60.0,2.79,47.43,25.0
673.0,12.82,4.666,59.821,4333,2223.0683098,2431.7525739,1.09,752.0,231.7,26.5,24.2,26.02,7.4,16.12,4.97,14.74,6.4,20.67,0.08,116,36,106,46,25.0,0.29,82.0,EXERCISE,20.3,53,656,765,16337,680.7,11.34,91,191.2,0,0,16337,0,0.0,100.0,1.09,0,1.46,3.22,4.68,0.31,0.22,1.777,4,0,0,,68,67.0,3.2,46.85,25.0
677.0,18.99,3.736,70.937,3971,2938.3514045,3120.2396702,1.06,583.1,200.5,23.7,22.3,34.39,9.8,15.61,5.37,14.16,6.67,20.65,0.08,112,39,102,48,25.0,0.29,82.0,EXERCISE,20.3,53,656,765,21444,893.5,14.89,92,251.0,0,0,21444,0,0.0,100.0,1.06,0,1.34,1.82,3.16,0.42,0.19,1.851,4,0,0,,90,60.8,2.79,48.59,25.0
682.0,11.63,3.431,39.895,3619,2003.7563989,2072.7947366,1.03,502.3,217.0,19.5,18.9,23.45,6.7,14.64,6.32,13.36,7.49,20.72,0.08,105,45,96,54,25.0,0.29,82.0,EXERCISE,20.3,53,656,765,14536,605.7,10.09,93,170.1,0,0,14536,0,0.0,100.0,1.03,0,1.79,3.37,5.16,0.35,0.14,1.601,5,0,0,,61,78.0,1.92,53.89,25.0
685.0,19.35,2.149,41.594,3192,1621.8630225,1718.1667833,1.06,343.1,108.2,24.8,23.4,18.98,5.4,15.97,5.03,14.45,6.7,20.71,0.07,115,36,104,48,25.0,0.29,81.0,EXERCISE,20.3,53,656,765,11830,492.9,8.22,94,138.4,0,0,11830,0,0.0,100.0,1.06,0,1.46,1.64,3.1,0.47,0.23,1.619,3,0,0,,50,77.0,1.47,48.79,25.0
688.0,19.48,2.182,42.506,1233,2019.5356058,2057.9568404,1.02,322.0,130.9,20.4,20.0,23.63,6.8,14.76,6.0,13.0,7.77,20.49,0.18,106,43,93,56,25.0,0.29,86.0,EXERCISE,20.3,53,656,765,14602,608.4,10.14,94,170.9,0,0,14602,0,0.0,100.0,1.02,0,0.42,2.66,3.08,0.14,0.19,1.628,3,0,0,,62,76.5,5.2,55.71,25.0
692.0,13.39,3.956,52.982,3667,2386.0399917,2456.5495815,1.03,599.1,225.6,21.8,21.2,27.92,8.0,15.14,5.7,13.1,7.51,20.59,0.13,109,41,94,54,211.0,2.47,85.0,EXERCISE,20.3,53,656,765,17291,720.5,12.01,95,202.4,0,0,17291,0,0.0,100.0,1.03,0,0.77,3.71,4.48,0.17,0.22,1.724,4,0,0,,73,70.8,5.14,54.02,211.0
695.0,26.67,2.453,65.413,3307,2478.6596598,2617.1560983,1.06,392.8,120.9,25.6,24.3,29.01,8.3,16.01,4.93,14.65,6.3,20.62,0.12,115,35,105,45,211.0,2.47,76.0,EXERCISE,20.3,53,656,765,18066,752.7,12.55,96,211.4,0,0,18066,0,0.0,100.0,1.06,0,0.97,1.28,2.25,0.43,0.21,1.816,3,0,0,,76,63.9,2.53,46.21,211.0
696.0,32.97,2.982,98.308,2611,3443.2732304,3766.6600422,1.09,488.7,140.3,27.9,25.5,40.3,11.5,16.39,4.7,15.24,5.99,20.68,0.1,118,34,109,43,211.0,2.47,75.0,EXERCISE,20.3,53,656,765,25304,1054.3,17.57,96,296.1,0,0,25304,0,0.0,100.0,1.09,0,0.74,1.08,1.82,0.41,0.21,1.993,1,0,0,,106,45.7,4.03,44.2,211.0
700.0,19.48,2.606,50.766,2669,1775.8203455,2069.8769714,1.17,425.6,130.3,27.8,23.9,20.78,5.9,16.33,5.0,14.69,6.7,20.68,0.1,117,36,105,48,211.0,2.47,77.0,EXERCISE,20.3,53,656,765,13252,552.2,9.2,97,155.1,0,0,13252,0,0.0,100.0,1.17,0,0.71,2.37,3.08,0.23,0.24,1.706,4,0,0,,54,72.0,3.67,48.79,211.0
702.0,24.69,2.113,52.173,1937,1984.4962765,2314.2252131,1.17,333.9,115.8,25.4,21.8,23.22,6.6,15.8,5.48,14.39,6.94,20.53,0.15,113,39,103,50,211.0,2.47,74.0,EXERCISE,20.3,53,656,765,14811,617.1,10.29,97,173.3,0,0,14811,0,0.0,100.0,1.17,0,0.62,1.81,2.43,0.26,0.19,1.717,2,0,0,,61,71.2,3.41,50.34,211.0
704.0,24.19,2.917,70.573,3217,2401.5481356,2863.0313981,1.19,476.0,146.0,28.7,24.1,28.1,8.0,16.32,5.01,15.06,6.37,20.57,0.13,117,36,108,46,211.0,2.47,76.0,EXERCISE,20.3,53,656,765,18022,750.9,12.52,97,210.9,0,0,18022,0,0.0,100.0,1.19,0,0.96,1.52,2.48,0.39,0.21,1.849,2,0,0,,74,61.0,3.04,46.66,211.0
708.0,17.44,2.195,38.285,1581,1477.8557239,1621.229732,1.1,347.2,115.0,25.1,22.9,17.29,4.9,15.82,5.24,13.6,7.39,20.55,0.15,114,38,98,53,211.0,2.47,76.0,EXERCISE,20.3,53,656,765,10868,452.8,7.55,98,127.2,0,0,10868,0,0.0,100.0,1.1,0,0.36,3.08,3.44,0.1,0.26,1.583,4,0,0,,45,78.9,6.1,53.25,211.0
710.0,24.9,3.848,95.801,3715,2000.0,3984.5736844,1.1,616.0,196.2,25.9,23.6,42.43,12.1,16.01,5.1,14.8,6.29,20.65,0.1,115,37,106,45,211.0,2.47,78.0,EXERCISE,20.3,53,656,765,26672,1111.3,18.52,99,312.1,0,0,26672,0,0.0,100.0,1.1,0,0.96,1.45,2.41,0.4,0.19,1.981,2,0,0,,111,47.1,4.01,46.14,211.0
713.0,26.2,3.285,86.07,3158,2000.0,3267.2578915,1.11,542.2,152.5,28.7,25.8,34.35,9.8,16.51,4.64,15.31,5.87,20.7,0.08,119,33,110,42,211.0,2.47,82.0,EXERCISE,20.3,53,656,765,21658,902.4,15.04,99,253.5,0,0,21658,0,0.0,100.0,1.11,0,0.98,1.31,2.29,0.43,0.21,1.935,3,0,0,,90,52.5,3.35,43.43,211.0
716.0,17.75,2.927,51.959,3124,2300.0,2005.1694804,1.12,481.9,138.1,28.4,25.3,20.9,6.0,16.46,4.72,14.9,6.28,20.7,0.08,118,34,107,45,211.0,2.47,81.0,EXERCISE,20.3,53,656,765,13205,550.2,9.17,100,154.5,0,0,13205,0,0.0,100.0,1.12,0,1.01,2.37,3.38,0.3,0.24,1.716,3,0,0,,55,71.3,2.9,46.08,211.0
718.0,25.32,3.367,85.241,3095,2300.0,3340.2112874,1.11,549.6,161.6,27.8,25.0,35.19,10.1,16.32,4.8,15.08,6.06,20.66,0.09,117,34,108,44,211.0,2.47,83.0,EXERCISE,20.3,53,656,765,22177,924.0,15.4,100,259.5,0,0,22177,0,0.0,100.0,1.11,0,1.04,1.33,2.37,0.44,0.21,1.931,2,0,0,,92,52.9,3.24,44.65,211.0
722.0,16.0,3.372,53.952,3481,2345.0,2224.1176186,1.11,543.8,170.1,26.5,23.8,23.37,6.7,16.13,5.04,14.48,6.55,20.68,0.09,116,36,104,47,211.0,2.47,83.0,EXERCISE,20.3,53,656,765,14736,614.0,10.23,101,172.5,0,0,14736,0,0.0,100.0,1.11,0,1.0,2.75,3.75,0.27,0.22,1.732,4,0,0,,61,70.2,3.37,47.82,211.0
725.0,20.76,4.031,83.689,3728,2454.0,3221.1844495,1.09,660.4,189.7,27.9,25.5,34.52,9.9,16.38,4.71,14.93,6.1,20.7,0.08,118,34,107,44,211.0,2.47,83.0,EXERCISE,20.3,53,656,765,21667,902.8,15.05,102,253.6,0,0,21667,0,0.0,100.0,1.09,0,1.25,1.64,2.89,0.43,0.23,1.923,3,0,0,,90,53.8,3.22,44.91,211.0
728.0,22.47,3.532,79.371,3480,2365.0,3060.2710104,1.09,577.3,166.5,27.6,25.4,33.0,9.4,16.34,4.71,15.03,6.01,20.69,0.08,117,34,108,43,211.0,2.47,77.0,EXERCISE,20.3,53,656,765,20682,861.7,14.36,103,242.0,0,0,20682,0,0.0,100.0,1.09,0,1.25,1.42,2.67,0.47,0.22,1.9,3,0,0,,86,56.2,2.83,44.33,211.0
730.0,28.99,2.13,61.739,2266,2543.0,2297.5740095,1.05,348.8,97.4,27.3,26.0,25.61,7.3,16.38,4.57,14.99,5.96,20.68,0.1,118,33,108,43,211.0,2.47,71.0,EXERCISE,20.3,53,656,765,15929,663.7,11.06,103,186.4,0,0,15929,0,0.0,100.0,1.05,0,0.92,1.15,2.07,0.44,0.22,1.791,2,0,0,,67,65.9,2.32,44.01,211.0
732.0,28.85,2.457,70.875,2551,2460.2140571,2588.5237054,1.05,404.0,110.8,28.0,26.6,28.79,8.2,16.44,4.51,15.11,5.86,20.66,0.12,118,32,108,42,211.0,2.47,83.0,EXERCISE,20.3,53,656,765,17917,746.5,12.44,103,209.7,0,0,17917,0,0.0,100.0,1.05,0,0.98,1.1,2.08,0.47,0.22,1.85,2,0,0,,75,60.9,2.51,43.36,211.0
735.0,20.27,3.127,63.385,3398,2600.0,2590.3602825,1.11,501.5,156.4,26.5,23.9,27.36,7.8,16.04,5.0,14.85,6.11,20.57,0.09,115,36,107,44,211.0,2.47,82.0,EXERCISE,20.3,53,656,765,17235,718.1,11.97,104,201.7,0,0,17235,0,0.0,100.0,1.11,0,1.5,1.46,2.96,0.51,0.18,1.802,3,0,0,,72,65.0,2.08,44.98,211.0
738.0,20.0,4.367,87.34,4185,2400.0,3328.84828,1.15,718.2,205.7,29.6,25.8,33.96,9.7,16.45,4.71,15.14,5.94,20.56,0.13,118,34,109,43,211.0,2.47,84.0,EXERCISE,20.3,53,656,765,21568,898.7,14.98,105,252.4,0,0,21568,0,0.0,100.0,1.15,0,1.26,1.74,3.0,0.42,0.21,1.941,3,0,0,,89,51.8,3.47,43.88,211.0
741.0,17.39,2.964,51.548,2800,1930.0090022,2062.5771496,1.07,475.9,145.8,26.1,24.4,22.59,6.5,16.06,4.92,14.54,6.35,20.62,0.11,115,35,104,46,211.0,2.47,83.0,EXERCISE,20.3,53,656,765,14106,587.8,9.8,105,165.1,0,0,14106,0,0.0,100.0,1.07,0,1.14,2.31,3.45,0.33,0.22,1.712,3,0,0,,59,71.5,2.6,46.53,211.0
745.0,18.02,4.482,80.757,4385,2300.0,3136.4630149,1.05,721.7,213.7,26.7,25.3,34.82,9.9,16.1,4.77,14.54,6.22,20.58,0.1,116,34,104,45,211.0,2.47,82.0,EXERCISE,20.3,53,656,765,21678,903.2,15.05,106,253.7,0,0,21678,0,0.0,100.0,1.05,0,1.24,2.09,3.33,0.37,0.24,1.907,4,0,0,,91,55.4,3.61,45.68,211.0
747.0,27.91,2.207,61.591,2310,2511.0125864,2459.05633,0.98,348.5,107.9,23.8,24.3,29.39,8.4,15.79,4.89,14.38,6.28,20.67,0.09,113,35,103,45,211.0,2.47,83.0,EXERCISE,20.3,53,656,765,17997,749.9,12.5,107,210.6,0,1271,16726,0,7.1,92.9,0.98,0,1.02,1.13,2.15,0.47,0.21,1.79,2,0,0,,77,66.0,2.16,46.08,211.0
749.0,24.39,2.332,56.878,2517,2400.4713442,2344.395891,0.98,364.3,117.4,23.0,23.5,28.09,8.0,15.62,5.03,14.21,6.35,20.67,0.08,112,36,102,46,211.0,2.47,83.0,EXERCISE,20.3,53,656,765,17195,716.4,11.94,107,201.2,0,1371,15824,0,8.0,92.0,0.98,0,1.24,1.22,2.46,0.5,0.19,1.755,2,0,0,,74,68.6,1.88,46.53,211.0
752.0,23.26,2.453,57.047,2698,2473.7214412,2386.3059043,0.96,381.1,125.3,22.4,23.2,28.95,8.3,15.54,5.11,14.19,6.34,20.71,0.08,112,37,102,46,25.0,0.29,80.0,EXERCISE,20.3,53,656,765,17672,736.3,12.27,108,206.8,0,2131,15541,0,12.1,87.9,0.96,0,1.33,1.25,2.58,0.52,0.18,1.756,3,0,0,,76,68.5,1.84,46.46,25.0
755.0,21.74,2.683,58.326,2601,2608.8457287,2510.0481784,0.96,412.0,141.2,21.8,22.6,30.53,8.7,15.36,5.26,13.84,6.59,20.69,0.09,110,38,99,47,25.0,0.29,81.0,EXERCISE,20.3,53,656,765,18627,776.1,12.94,108,218.0,0,2408,16220,0,12.9,87.1,0.96,0,1.2,1.56,2.76,0.43,0.19,1.766,3,0,0,,80,67.8,2.24,48.08,25.0
757.0,21.28,3.163,67.298,3119,2881.1750262,2798.0274904,0.97,492.0,160.6,22.8,23.5,33.72,9.6,15.55,5.08,14.25,6.26,20.67,0.08,112,36,102,45,25.0,0.29,87.0,EXERCISE,20.3,53,656,765,20613,858.9,14.31,109,241.2,0,2030,18583,0,9.8,90.2,0.97,0,1.36,1.46,2.82,0.48,0.18,1.828,2,0,0,,88,62.8,2.33,45.95,25.0
761.0,17.6,4.282,75.343,4131,2800.0,3006.130295,1.03,684.5,209.2,25.5,24.7,34.06,9.7,15.99,4.89,14.4,6.2,20.66,0.09,115,35,103,45,25.0,0.29,90.0,EXERCISE,20.3,53,656,765,21106,879.4,14.66,110,247.0,0,0,21106,0,0.0,100.0,1.03,0,1.41,2.0,3.41,0.41,0.21,1.877,4,0,0,,89,58.4,3.04,45.56,25.0
764.0,20.27,2.284,46.297,1990,1903.2453324,1856.9959451,0.98,360.5,112.4,23.6,24.2,22.27,6.4,15.78,4.92,14.17,6.37,20.7,0.1,113,35,102,46,25.0,0.29,89.0,EXERCISE,20.3,53,656,765,13630,567.9,9.47,110,159.5,0,1130,12500,0,8.3,91.7,0.98,0,0.9,2.06,2.96,0.3,0.21,1.666,3,0,0,,58,74.4,2.54,46.66,25.0
