t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,VT/Ti,PaCO2_e,RealPower
585.0,21.43,2.151,46.093,2077,1287.3998477,1513.2477024,1.18,370.0,86.4,34.6,29.5,13.81,3.9,17.2,4.02,15.93,5.48,20.69,0.06,123,29,114,39,25.0,0.27,74.0,5,18.0,66,651,763,9627,401.1,6.69,83,103.3,0,0,9627,0,0.0,100.0,1.18,0,1.13,1.67,2.8,0.4,0.26,1.664,3,0,0,,32,79.9,1.9,40.81,25.0
587.0,20.76,2.155,44.74,2320,1286.2259252,1505.94356,1.17,369.2,88.5,33.7,28.7,13.8,3.9,17.13,4.11,15.84,5.57,20.72,0.05,123,29,113,40,25.0,0.27,73.0,5,18.0,66,651,763,9609,400.4,6.67,84,103.1,0,0,9609,0,0.0,100.0,1.17,0,1.22,1.67,2.89,0.42,0.26,1.651,2,0,0,,32,80.4,1.77,41.39,25.0
590.0,27.03,2.013,54.405,1819,1599.3311744,1769.1218062,1.11,344.2,80.1,32.8,29.7,17.16,4.9,17.1,3.98,15.87,5.5,20.72,0.06,122,28,114,39,25.0,0.27,72.0,5,18.0,66,651,763,11784,491.0,8.18,84,126.4,0,0,11784,0,0.0,100.0,1.11,0,1.03,1.19,2.22,0.46,0.27,1.736,3,0,0,,40,76.2,1.95,40.94,25.0
593.0,17.39,2.24,38.957,2366,1108.6844779,1273.5338995,1.15,384.7,89.6,34.0,29.6,11.9,3.4,17.17,4.0,15.75,5.62,20.71,0.06,123,29,113,40,25.0,0.27,70.0,5,18.0,66,651,763,8244,343.5,5.72,84,88.5,0,0,8244,0,0.0,100.0,1.15,0,1.27,2.18,3.45,0.37,0.28,1.591,3,0,0,,28,83.0,1.76,41.71,25.0
596.0,18.81,2.083,39.179,1883,1154.5529066,1291.5064763,1.12,356.0,83.8,32.8,29.3,12.39,3.5,17.09,4.02,15.69,5.59,20.73,0.05,122,29,112,40,25.0,0.27,74.0,5,18.0,66,651,763,8530,355.4,5.92,85,91.5,0,0,8530,0,0.0,100.0,1.12,0,1.13,2.06,3.19,0.35,0.27,1.593,3,0,0,,29,82.9,1.84,41.52,25.0
599.0,20.62,2.01,41.443,1976,1182.4311237,1359.9633957,1.15,342.6,80.9,33.8,29.4,12.69,3.6,17.04,4.02,15.66,5.57,20.59,0.07,122,29,112,40,25.0,0.27,73.0,5,18.0,66,651,763,8795,366.4,6.11,85,94.4,0,0,8795,0,0.0,100.0,1.15,0,1.12,1.79,2.91,0.38,0.27,1.617,3,0,0,,29,81.9,1.79,41.39,25.0
602.0,22.9,2.01,46.031,2085,1373.3530046,1491.4096727,1.09,341.7,80.7,32.3,29.8,14.74,4.2,17.0,4.01,15.71,5.49,20.66,0.11,122,29,112,39,25.0,0.27,72.0,5,18.0,66,651,763,10075,419.8,7.0,85,108.1,0,0,10075,0,0.0,100.0,1.09,0,1.28,1.34,2.62,0.49,0.26,1.663,3,0,0,,34,79.9,1.57,40.87,25.0
604.0,23.26,1.927,44.814,2308,1283.8620622,1407.3298452,1.1,331.6,73.9,33.6,30.7,13.78,3.9,17.21,3.83,15.91,5.32,20.73,0.05,123,27,114,38,25.0,0.27,72.0,5,18.0,66,651,763,9439,393.3,6.56,85,101.3,0,0,9439,0,0.0,100.0,1.1,0,1.32,1.26,2.58,0.51,0.27,1.651,2,0,0,,32,80.4,1.46,39.78,25.0
607.0,21.74,1.691,36.761,1948,1020.7299267,1131.8034164,1.11,292.0,64.1,34.5,31.1,10.95,3.1,17.27,3.79,15.82,5.41,20.69,0.08,124,27,113,39,25.0,0.27,72.0,5,18.0,66,651,763,7525,313.5,5.23,86,80.7,0,0,7525,0,0.0,100.0,1.11,0,1.24,1.52,2.76,0.45,0.29,1.565,3,0,0,,25,83.9,1.36,40.36,25.0
610.0,24.59,2.239,55.057,1256,1870.2514846,1986.2889602,1.06,370.4,98.7,28.5,26.9,20.07,5.7,16.54,4.41,15.26,5.84,20.69,0.06,118,32,109,42,25.0,0.27,74.0,5,18.0,66,652,763,13650,568.7,9.48,86,146.5,0,0,13650,0,0.0,100.0,1.06,0,1.05,1.39,2.44,0.43,0.24,1.741,3,0,0,,46,75.9,2.13,43.13,25.0
612.0,26.09,2.004,52.278,1783,1621.1818801,1696.8283149,1.05,339.2,79.8,31.1,29.7,17.39,5.0,16.93,3.98,15.58,5.47,20.7,0.07,121,29,112,39,25.0,0.27,76.0,5,18.0,66,652,763,11792,491.3,8.19,86,126.5,0,0,11792,0,0.0,100.0,1.05,0,1.01,1.29,2.3,0.44,0.27,1.718,2,0,0,,40,77.1,1.98,40.74,25.0
615.0,23.17,2.096,48.556,2136,1486.262646,1584.7711705,1.07,355.9,83.5,31.6,29.6,15.95,4.6,16.98,3.98,15.66,5.44,20.72,0.05,122,29,112,39,25.0,0.27,73.0,5,18.0,66,652,763,10857,452.4,7.54,87,116.5,0,0,10857,0,0.0,100.0,1.07,0,1.11,1.48,2.59,0.43,0.26,1.686,3,0,0,,37,78.8,1.89,40.55,25.0
618.0,16.35,2.986,48.817,3251,1422.5303537,1593.9063918,1.12,511.8,118.7,33.5,29.9,15.26,4.4,17.14,3.98,16.05,5.18,20.74,0.04,123,28,115,37,25.0,0.27,73.0,5,18.0,66,651,763,10514,438.1,7.3,87,112.8,0,0,10514,0,0.0,100.0,1.12,0,1.71,1.96,3.67,0.47,0.24,1.689,3,0,0,,35,78.7,1.75,38.87,25.0
621.0,21.2,1.968,41.724,1745,1166.9001951,1316.2286022,1.13,338.3,76.2,34.5,30.6,12.52,3.6,17.19,3.87,15.9,5.32,20.65,0.07,123,28,114,38,25.0,0.27,75.0,5,18.0,66,652,763,8638,359.9,6.0,87,92.7,0,0,8638,0,0.0,100.0,1.13,0,1.07,1.76,2.83,0.38,0.27,1.62,3,0,0,,29,81.8,1.84,39.78,25.0
624.0,21.13,1.814,38.324,1580,1191.5670476,1277.7143107,1.07,306.5,73.8,30.9,28.8,12.79,3.7,16.9,4.07,15.6,5.57,20.7,0.05,121,29,112,40,25.0,0.27,72.0,5,18.0,66,652,763,8716,363.2,6.05,88,93.5,0,0,8716,0,0.0,100.0,1.07,0,1.22,1.62,2.84,0.43,0.26,1.583,3,0,0,,30,83.2,1.49,41.39,25.0
627.0,21.35,1.907,40.719,1715,1333.1705919,1391.6644138,1.04,319.0,79.7,29.4,28.2,14.3,4.1,16.73,4.18,15.42,5.62,20.71,0.06,120,30,110,40,25.0,0.27,75.0,5,18.0,66,652,763,9691,403.8,6.73,88,104.0,0,0,9691,0,0.0,100.0,1.04,0,1.22,1.59,2.81,0.43,0.25,1.61,3,0,0,,33,82.2,1.56,41.71,25.0
630.0,21.05,1.964,41.347,2107,1149.7753238,1258.4755585,1.09,336.3,74.4,34.7,31.7,12.34,3.5,17.12,3.79,15.74,5.32,20.54,0.12,123,27,113,38,25.0,0.27,73.0,5,18.0,66,652,763,8451,352.1,5.87,88,90.7,0,0,8451,0,0.0,100.0,1.09,0,1.15,1.7,2.85,0.4,0.28,1.616,3,0,0,,29,81.9,1.71,39.78,25.0
632.0,20.69,2.049,42.393,1957,1300.0078262,1391.5883363,1.07,347.1,82.5,31.5,29.4,13.95,4.0,16.94,4.03,15.56,5.46,20.69,0.07,121,29,111,39,301.0,3.23,83.0,RECOVERY,18.0,66,652,763,9505,396.0,6.6,89,102.0,0,0,9505,0,0.0,100.0,1.07,0,1.13,1.77,2.9,0.39,0.26,1.627,2,0,0,,32,81.5,1.81,40.68,301.0
635.0,23.81,2.268,54.0,2161,1693.3287183,1796.4584687,1.06,382.9,92.3,30.9,29.1,18.17,5.2,16.88,4.07,15.65,5.41,20.71,0.06,121,29,112,39,301.0,3.23,84.0,RECOVERY,17.9,66,652,763,12355,514.8,8.58,89,132.6,0,0,12355,0,0.0,100.0,1.06,0,1.06,1.46,2.52,0.42,0.25,1.732,3,0,0,,42,76.4,2.14,40.36,301.0
638.0,22.56,2.356,53.143,2517,1558.5762826,1692.2372764,1.09,403.4,91.6,33.1,30.5,16.72,4.8,17.12,3.89,15.89,5.24,20.72,0.05,123,28,114,38,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,11433,476.4,7.94,89,122.7,0,0,11433,0,0.0,100.0,1.09,0,1.28,1.38,2.66,0.48,0.26,1.725,3,0,0,,39,76.8,1.84,39.26,301.0
640.0,27.4,1.787,48.959,1781,1414.1364574,1507.7151013,1.07,307.2,67.4,33.3,31.2,15.17,4.3,17.19,3.77,15.83,5.3,20.72,0.06,123,27,113,38,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,10330,430.4,7.17,90,110.8,0,0,10330,0,0.0,100.0,1.07,0,0.99,1.2,2.19,0.45,0.28,1.69,2,0,0,,35,78.6,1.81,39.65,301.0
642.0,23.72,2.395,56.798,2306,1756.4300925,1887.0181118,1.07,405.6,97.1,31.4,29.2,18.85,5.4,16.94,4.05,15.69,5.41,20.72,0.05,121,29,112,39,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,12853,535.5,8.93,90,137.9,0,0,12853,0,0.0,100.0,1.07,0,1.18,1.35,2.53,0.47,0.25,1.754,2,0,0,,44,75.2,2.03,40.36,301.0
645.0,25.64,1.86,47.692,1938,1430.2914744,1512.5498389,1.06,316.8,72.4,32.1,30.3,15.35,4.4,17.03,3.89,15.62,5.45,20.69,0.07,122,28,112,39,301.0,3.23,82.0,RECOVERY,17.9,66,652,763,10428,434.5,7.24,90,111.9,0,0,10428,0,0.0,100.0,1.06,0,1.03,1.31,2.34,0.44,0.28,1.678,3,0,0,,36,79.2,1.81,40.62,301.0
647.0,26.2,1.966,51.511,1915,1645.5124371,1641.7207322,1.0,331.3,76.9,30.2,30.3,17.66,5.0,16.85,3.91,15.41,5.46,20.7,0.07,121,28,110,39,301.0,3.23,84.0,RECOVERY,17.9,66,651,763,11842,493.4,8.22,91,127.1,0,93,11749,0,0.8,99.2,1.0,0,0.93,1.36,2.29,0.41,0.28,1.712,2,0,0,,41,77.5,2.11,40.68,301.0
649.0,26.2,2.007,52.585,2094,1808.7645418,1760.6439097,0.97,332.9,82.2,28.1,28.8,19.41,5.5,16.59,4.1,15.1,5.62,20.71,0.06,119,29,108,40,301.0,3.23,85.0,RECOVERY,17.9,66,651,763,12947,539.5,8.99,91,138.9,0,1176,11771,0,9.1,90.9,0.97,0,1.01,1.28,2.29,0.44,0.26,1.721,2,0,0,,45,77.0,1.99,41.71,301.0
651.0,27.52,2.532,69.688,2391,2452.9441296,2337.7648297,0.95,418.0,103.9,27.6,29.0,26.32,7.5,16.51,4.1,15.12,5.52,20.71,0.06,118,29,108,40,301.0,3.23,83.0,RECOVERY,17.9,66,651,763,17479,728.3,12.14,91,187.5,0,2801,14678,0,16.0,84.0,0.95,0,1.01,1.17,2.18,0.46,0.26,1.843,2,0,0,,61,69.5,2.51,41.07,301.0
655.0,15.31,4.256,65.143,4696,2237.0692506,2245.1354947,1.0,706.4,178.5,28.6,28.5,24.0,6.9,16.6,4.19,15.35,5.39,20.74,0.04,119,30,110,39,301.0,3.23,82.0,RECOVERY,17.9,66,651,763,16120,671.7,11.19,92,173.0,0,0,16120,0,0.0,100.0,1.0,0,2.06,1.86,3.92,0.53,0.24,1.814,4,0,0,,56,71.5,2.07,40.22,301.0
657.0,32.97,2.11,69.56,2005,2372.2813734,2205.3561097,0.93,351.3,81.9,28.3,30.5,25.45,7.3,16.65,3.88,15.21,5.37,20.7,0.06,119,28,109,38,301.0,3.23,82.0,RECOVERY,17.9,66,651,763,16816,700.7,11.68,92,180.4,0,4038,12778,0,24.0,76.0,0.93,0,0.82,1.0,1.82,0.45,0.27,1.842,2,0,0,,59,69.6,2.57,40.1,301.0
659.0,26.2,2.413,63.223,2458,2280.5048354,2133.8765927,0.94,393.8,100.1,26.9,28.8,24.47,7.0,16.32,4.15,14.91,5.52,20.61,0.08,117,30,107,40,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,16187,674.5,11.24,93,173.7,0,3552,12635,0,21.9,78.1,0.94,0,1.15,1.14,2.29,0.5,0.25,1.801,2,0,0,,57,72.4,2.1,41.07,301.0
662.0,24.39,2.902,70.78,2939,2585.7385807,2351.2790371,0.91,473.0,119.4,26.7,29.4,27.74,7.9,16.3,4.11,14.83,5.51,20.62,0.11,117,29,106,39,301.0,3.23,82.0,RECOVERY,17.9,66,651,763,18246,760.2,12.67,93,195.8,0,5647,12599,0,30.9,69.1,0.91,0,1.09,1.37,2.46,0.44,0.26,1.85,3,0,0,,64,69.1,2.66,41.0,301.0
664.0,27.27,2.503,68.264,2573,2594.3612596,2262.4704315,0.87,406.5,101.5,25.6,29.3,27.84,8.0,16.24,4.06,14.73,5.51,20.7,0.06,116,29,105,39,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,18154,756.4,12.61,94,194.8,0,7926,10228,0,43.7,56.3,0.87,0,1.12,1.08,2.2,0.51,0.26,1.834,2,0,0,,64,70.2,2.23,41.0,301.0
667.0,24.9,2.909,72.423,3074,2813.8018449,2477.514071,0.88,469.6,121.7,25.1,28.5,30.19,8.6,16.14,4.18,14.73,5.5,20.71,0.06,116,30,105,39,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,19727,821.9,13.7,94,211.7,0,8046,11680,0,40.8,59.2,0.88,0,1.16,1.25,2.41,0.48,0.24,1.86,3,0,0,,70,68.3,2.51,40.94,301.0
669.0,22.22,3.608,80.178,3723,3047.5041824,2746.8738433,0.9,585.3,150.8,25.8,28.6,32.7,9.3,16.22,4.18,14.82,5.46,20.71,0.05,116,30,106,39,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,21466,894.4,14.91,95,230.3,0,7227,14239,0,33.7,66.3,0.9,0,1.25,1.45,2.7,0.46,0.24,1.904,2,0,0,,76,65.0,2.89,40.68,301.0
672.0,25.42,3.139,79.805,3126,3048.9733735,2725.379608,0.89,508.4,131.1,25.6,28.6,32.71,9.3,16.2,4.18,14.8,5.48,20.7,0.06,116,30,106,39,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,21440,893.3,14.89,96,230.0,0,7766,13674,0,36.2,63.8,0.89,0,1.21,1.15,2.36,0.51,0.24,1.902,3,0,0,,76,65.1,2.59,40.81,301.0
674.0,28.57,2.784,79.543,2764,2987.1664831,2617.4659134,0.88,453.5,112.1,26.0,29.6,32.05,9.2,16.29,4.03,14.73,5.55,20.7,0.06,117,29,105,40,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,20922,871.7,14.53,96,224.5,0,8837,12085,0,42.2,57.8,0.88,0,0.96,1.14,2.1,0.46,0.28,1.901,2,0,0,,74,65.2,2.9,41.26,301.0
676.0,21.66,3.296,71.394,3624,2740.9502654,2455.6282843,0.9,533.7,138.3,25.5,28.5,29.41,8.4,16.19,4.2,14.81,5.57,20.72,0.05,116,30,106,40,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,19283,803.5,13.39,97,206.9,0,6851,12432,0,35.5,64.5,0.9,0,1.4,1.37,2.77,0.51,0.25,1.854,2,0,0,,68,68.8,2.35,41.39,301.0
679.0,24.0,3.255,78.12,3254,3083.3254386,2743.1353409,0.89,522.8,139.4,24.8,27.9,33.08,9.5,16.06,4.28,14.58,5.68,20.71,0.05,115,31,104,41,301.0,3.23,83.0,RECOVERY,17.9,66,651,763,21661,902.5,15.04,97,232.4,0,8157,13504,0,37.7,62.3,0.89,0,1.18,1.32,2.5,0.47,0.25,1.893,3,0,0,,77,65.9,2.76,42.1,301.0
682.0,21.82,4.15,90.545,4055,3650.3097874,3320.4406642,0.91,662.0,185.1,24.4,26.8,39.17,11.2,15.95,4.46,14.62,5.7,20.72,0.04,114,32,105,41,301.0,3.23,83.0,RECOVERY,17.9,66,651,763,25760,1073.3,17.89,98,276.4,0,7945,17815,0,30.8,69.2,0.91,0,1.48,1.27,2.75,0.54,0.23,1.957,3,0,0,,91,60.4,2.8,42.22,301.0
684.0,30.77,2.516,77.415,2932,2683.0289595,2519.0425059,0.94,412.5,101.2,28.1,29.9,28.79,8.2,16.4,4.02,15.0,5.47,20.52,0.1,117,29,107,39,301.0,3.23,82.0,RECOVERY,17.9,66,651,763,19058,794.1,13.23,99,204.5,0,3976,15083,0,20.9,79.1,0.94,0,1.04,0.91,1.95,0.53,0.27,1.889,2,0,0,,67,66.2,2.42,40.74,301.0
686.0,23.35,4.041,94.342,3821,3617.4606307,3394.8640857,0.94,651.7,177.7,25.6,27.3,38.81,11.1,16.13,4.4,14.82,5.67,20.69,0.06,115,31,106,41,301.0,3.23,83.0,RECOVERY,17.9,66,651,763,25693,1070.5,17.84,99,275.7,0,5396,20297,0,21.0,79.0,0.94,0,1.35,1.22,2.57,0.53,0.23,1.975,2,0,0,,90,58.8,2.99,42.03,301.0
689.0,21.74,3.442,74.826,3910,2819.737566,2710.391881,0.96,558.1,152.0,26.0,27.0,30.25,8.6,16.21,4.42,14.92,5.69,20.72,0.05,116,32,107,41,301.0,3.23,81.0,RECOVERY,17.9,66,651,763,20129,838.7,13.98,100,216.0,0,2664,17465,0,13.2,86.8,0.96,0,1.42,1.34,2.76,0.51,0.23,1.874,3,0,0,,70,67.3,2.42,42.16,301.0
691.0,27.91,3.572,99.684,3266,3400.0,3520.5675831,0.98,581.2,154.2,27.1,27.8,38.69,11.1,16.27,4.32,14.89,5.72,20.61,0.06,117,31,107,41,25.0,0.27,83.0,5,17.9,66,651,763,25829,1076.2,17.94,101,277.1,0,2092,23737,0,8.1,91.9,0.98,0,1.05,1.1,2.15,0.49,0.25,1.999,2,0,0,,90,56.4,3.4,42.35,301.0
693.0,27.15,3.737,101.457,3821,3400.0,3443.0254842,0.97,617.2,155.1,28.2,28.9,37.9,10.8,16.52,4.15,15.22,5.47,20.69,0.06,118,30,109,39,25.0,0.27,67.0,5,17.9,66,651,763,25289,1053.7,17.56,101,271.3,0,2172,23117,0,8.6,91.4,0.97,0,1.19,1.02,2.21,0.54,0.25,2.006,2,0,0,,88,55.7,3.14,40.74,25.0
695.0,29.7,3.552,105.505,3664,3415.6488967,3428.2380436,1.0,596.2,141.6,30.3,30.2,36.65,10.5,16.78,3.99,15.52,5.33,20.69,0.07,120,29,111,38,25.0,0.27,65.0,5,17.9,66,651,763,24613,1025.5,17.09,102,264.1,0,0,24613,0,0.0,100.0,1.0,0,1.02,1.0,2.02,0.5,0.26,2.023,2,0,0,,85,53.9,3.48,39.84,25.0
698.0,25.53,3.482,88.902,3547,2961.3122255,3055.8596725,1.03,580.4,146.0,29.4,28.5,31.77,9.1,16.67,4.19,15.31,5.58,20.71,0.05,119,30,110,40,25.0,0.27,79.0,5,17.9,66,651,763,21471,894.6,14.91,102,230.4,0,0,21471,0,0.0,100.0,1.03,0,1.02,1.33,2.35,0.43,0.26,1.949,3,0,0,,74,61.1,3.41,41.45,25.0
700.0,29.7,2.719,80.762,2967,2607.7561941,2648.4138832,1.02,456.4,109.1,30.2,29.7,27.98,8.0,16.79,4.01,15.54,5.43,20.69,0.06,120,29,111,39,25.0,0.27,72.0,5,17.9,66,651,763,18840,785.0,13.08,103,202.1,0,0,18840,0,0.0,100.0,1.02,0,0.97,1.05,2.02,0.48,0.26,1.907,2,0,0,,65,64.7,2.8,40.49,25.0
703.0,18.29,3.532,64.61,3801,2173.1707911,2278.5937001,1.05,587.2,151.9,29.1,27.8,23.32,6.7,16.63,4.3,14.96,5.96,20.72,0.05,119,31,107,43,25.0,0.27,71.0,5,17.9,66,651,763,15814,658.9,10.98,104,169.7,0,0,15814,0,0.0,100.0,1.05,0,1.28,2.0,3.28,0.39,0.28,1.81,3,0,0,,54,71.8,2.76,43.9,25.0
705.0,38.46,3.022,116.231,2767,4061.4431168,3994.5959183,0.98,497.5,127.3,28.0,28.4,43.58,12.5,16.46,4.21,15.11,5.72,20.66,0.07,118,30,108,41,25.0,0.27,71.0,5,17.9,66,651,763,29137,1214.0,20.23,104,312.6,0,1637,27500,0,5.6,94.4,0.98,0,0.78,0.78,1.56,0.5,0.26,2.065,2,0,0,,101,49.2,3.87,42.35,25.0
706.0,40.27,2.502,100.752,2709,3201.4123748,3175.4743306,0.99,422.0,96.8,30.6,30.8,34.35,9.8,16.87,3.87,15.55,5.37,20.69,0.07,121,28,111,38,25.0,0.27,69.0,5,17.9,66,651,763,23009,958.7,15.98,104,246.9,0,636,22373,0,2.8,97.2,0.99,0,0.79,0.7,1.49,0.53,0.28,2.003,1,0,0,,80,56.0,3.17,40.1,25.0
709.0,22.99,3.988,91.678,4032,3020.3116663,3255.9807326,1.08,664.6,173.1,29.8,27.7,32.41,9.3,16.66,4.34,15.49,5.6,20.7,0.06,119,31,111,40,25.0,0.27,69.0,5,17.9,66,651,763,22120,921.6,15.36,105,237.3,0,0,22120,0,0.0,100.0,1.08,0,1.21,1.4,2.61,0.46,0.23,1.962,3,0,0,,75,59.9,3.3,41.58,25.0
711.0,25.1,3.344,83.95,3332,2800.853246,2968.6992384,1.06,556.4,144.2,29.3,27.7,30.05,8.6,16.64,4.31,15.37,5.71,20.71,0.05,119,31,110,41,25.0,0.27,69.0,5,17.9,66,651,763,20432,851.3,14.19,106,219.2,0,0,20432,0,0.0,100.0,1.06,0,1.12,1.27,2.39,0.47,0.25,1.924,2,0,0,,70,63.3,2.99,42.29,25.0
713.0,31.75,2.835,90.0,2599,3058.7654114,3166.3624543,1.04,469.3,122.2,28.7,27.7,32.82,9.4,16.55,4.31,15.27,5.75,20.68,0.07,119,31,109,41,25.0,0.27,67.0,5,17.9,66,651,763,22194,924.7,15.41,106,238.1,0,0,22194,0,0.0,100.0,1.04,0,0.94,0.95,1.89,0.5,0.25,1.954,2,0,0,,76,60.7,3.02,42.55,25.0
715.0,26.67,3.024,80.64,3136,2692.0047388,2851.5966562,1.06,503.1,130.7,29.3,27.6,28.88,8.3,16.64,4.32,15.31,5.77,20.71,0.06,119,31,110,41,25.0,0.27,70.0,5,17.9,66,651,763,19635,818.1,13.64,107,210.7,0,0,19635,0,0.0,100.0,1.06,0,1.05,1.2,2.25,0.47,0.25,1.907,2,0,0,,67,64.8,2.88,42.68,25.0
718.0,25.21,2.973,74.95,3276,2476.9384326,2667.2187089,1.08,495.4,129.3,29.5,27.4,26.58,7.6,16.66,4.35,15.38,5.76,20.71,0.06,119,31,110,41,25.0,0.27,65.0,5,17.9,66,651,763,18135,755.6,12.59,107,194.6,0,0,18135,0,0.0,100.0,1.08,0,1.14,1.24,2.38,0.48,0.25,1.875,3,0,0,,62,67.2,2.61,42.61,25.0
720.0,26.55,2.798,74.283,2890,2419.0519345,2647.3758962,1.09,466.1,122.7,29.9,27.4,25.96,7.4,16.66,4.39,15.44,5.78,20.66,0.09,119,31,111,41,25.0,0.27,67.0,5,17.9,66,651,763,17779,740.8,12.35,108,190.8,0,0,17779,0,0.0,100.0,1.09,0,1.07,1.19,2.26,0.47,0.24,1.871,2,0,0,,60,67.5,2.61,42.74,25.0
722.0,22.81,2.604,59.407,2821,1935.8104491,2173.8257999,1.12,431.3,117.7,29.9,26.6,20.77,5.9,16.56,4.52,15.22,5.95,20.59,0.11,119,32,109,43,25.0,0.27,69.0,5,17.9,66,651,763,14315,596.5,9.94,108,153.6,0,0,14315,0,0.0,100.0,1.12,0,1.12,1.51,2.63,0.43,0.23,1.774,2,0,0,,48,74.0,2.32,43.84,25.0
726.0,17.19,4.039,69.438,4181,2268.4632068,2567.3018734,1.13,673.5,182.0,30.1,26.6,24.34,7.0,16.67,4.51,15.38,5.88,20.72,0.05,119,32,110,42,25.0,0.27,72.0,5,17.9,66,651,763,16806,700.3,11.67,109,180.3,0,0,16806,0,0.0,100.0,1.13,0,1.7,1.79,3.49,0.49,0.24,1.842,4,0,0,,56,69.6,2.38,43.38,25.0
728.0,24.69,2.21,54.568,2306,1758.1127914,1923.149498,1.09,370.2,95.2,30.1,27.5,18.86,5.4,16.75,4.31,15.34,5.87,20.71,0.06,120,31,110,42,25.0,0.27,71.0,5,17.9,66,651,763,12920,538.3,8.97,109,138.6,0,0,12920,0,0.0,100.0,1.09,0,1.06,1.37,2.43,0.44,0.26,1.737,2,0,0,,44,76.1,2.08,43.32,25.0
731.0,25.21,2.448,61.714,2372,2070.9425172,2262.0219625,1.09,405.1,110.1,28.9,26.5,22.22,6.3,16.55,4.5,15.21,5.95,20.67,0.08,118,32,109,43,25.0,0.27,69.0,5,17.9,66,652,763,15213,633.9,10.56,110,163.2,0,0,15213,0,0.0,100.0,1.09,0,1.09,1.29,2.38,0.46,0.24,1.79,3,0,0,,51,73.0,2.25,43.84,25.0
734.0,22.3,3.153,70.327,3235,2226.460537,2481.8841481,1.11,529.5,136.0,30.9,27.7,23.89,6.8,16.79,4.31,15.64,5.64,20.7,0.06,120,31,112,40,25.0,0.27,68.0,5,17.9,66,651,763,16435,684.8,11.41,110,176.3,0,0,16435,0,0.0,100.0,1.11,0,1.32,1.37,2.69,0.49,0.24,1.847,3,0,0,,55,69.3,2.39,41.84,25.0
736.0,23.53,2.714,63.859,2709,1898.0440006,2146.9513727,1.13,462.2,111.6,32.8,29.0,20.37,5.8,17.03,4.11,15.81,5.56,20.71,0.06,122,29,113,40,25.0,0.27,68.0,5,17.9,66,651,763,14060,585.8,9.76,111,150.9,0,0,14060,0,0.0,100.0,1.13,0,1.21,1.34,2.55,0.47,0.26,1.805,2,0,0,,47,72.1,2.24,41.32,25.0
738.0,25.53,2.22,56.681,2128,1710.4644391,1916.4909559,1.12,377.0,91.8,32.1,28.6,18.35,5.2,16.98,4.14,15.65,5.7,20.71,0.06,122,30,112,41,25.0,0.27,69.0,5,17.9,66,652,763,12642,526.7,8.78,111,135.6,0,0,12642,0,0.0,100.0,1.12,0,1.05,1.3,2.35,0.45,0.27,1.753,2,0,0,,42,75.2,2.11,42.23,25.0
741.0,23.44,2.131,49.945,2880,1347.7934778,1573.6656275,1.17,369.4,82.2,35.8,30.7,14.46,4.1,17.33,3.86,16.09,5.37,20.7,0.06,124,28,115,38,25.0,0.27,69.0,5,17.9,66,652,763,10062,419.2,6.99,111,108.0,0,0,10062,0,0.0,100.0,1.17,0,1.26,1.3,2.56,0.49,0.28,1.698,3,0,0,,33,78.2,1.69,40.1,25.0
743.0,25.75,2.853,73.468,2067,2279.3028868,2621.7437991,1.15,480.0,124.7,31.4,27.3,24.46,7.0,16.82,4.37,15.71,5.66,20.68,0.07,120,31,112,41,25.0,0.27,70.0,5,17.9,66,652,763,16953,706.4,11.77,112,181.9,0,0,16953,0,0.0,100.0,1.15,0,1.03,1.3,2.33,0.44,0.23,1.866,2,0,0,,57,67.9,2.77,41.97,25.0
746.0,26.32,2.596,68.316,2598,1971.7683071,2263.0168369,1.15,444.3,105.2,33.7,29.4,21.16,6.0,17.11,4.05,15.96,5.4,20.7,0.06,123,29,114,39,25.0,0.27,70.0,5,17.9,66,652,763,14658,610.8,10.18,112,157.3,0,0,14658,0,0.0,100.0,1.15,0,1.05,1.23,2.28,0.46,0.25,1.835,3,0,0,,49,70.1,2.47,40.29,25.0
