t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,VT/Ti,PaCO2_e,RealPower
562.0,28.04,1.586,44.467,1640,1492.8321519,1509.4735881,1.01,265.7,66.5,28.5,28.2,23.9,6.8,16.75,4.19,15.41,5.47,20.82,0.09,120,30,110,39,25,0.4,81,EXERCISE,17.8,48,650,761,10775,448.9,7.48,57,172.5,0,0,10775,0,0.0,100.0,1.01,0,0.87,1.27,2.14,0.41,0.22,1.648,2,0,0,,55,74.7,1.82,40.65,25.0
565.0,28.99,1.733,50.232,1715,1701.5153426,1737.3973055,1.02,289.2,74.7,28.3,27.7,27.25,7.8,16.69,4.31,15.51,5.47,20.8,0.13,119,31,111,39,25,0.4,77,EXERCISE,17.8,48,650,761,12308,512.8,8.55,57,197.1,0,0,12308,0,0.0,100.0,1.02,0,0.86,1.21,2.07,0.42,0.2,1.701,3,0,0,,63,71.5,2.02,40.65,25.0
567.0,28.44,1.774,50.445,1685,1676.3167156,1743.4421912,1.04,297.5,75.7,28.9,27.8,26.84,7.7,16.77,4.27,15.55,5.48,20.82,0.09,120,30,111,39,25,0.4,79,EXERCISE,17.8,48,650,761,12176,507.3,8.46,57,195.0,0,0,12176,0,0.0,100.0,1.04,0,0.9,1.21,2.11,0.43,0.21,1.703,2,0,0,,62,71.3,1.97,40.71,25.0
569.0,28.17,1.719,48.423,1795,1565.7928665,1667.6631668,1.07,289.8,73.1,29.7,27.9,25.07,7.2,16.86,4.25,15.81,5.36,20.82,0.09,120,30,113,38,25,0.4,83,EXERCISE,17.8,48,650,761,11435,476.5,7.94,58,183.1,0,0,11435,0,0.0,100.0,1.07,0,0.92,1.21,2.13,0.43,0.2,1.685,2,0,0,,58,72.5,1.87,39.94,25.0
571.0,27.91,1.868,52.13,1913,1636.243421,1771.7730988,1.08,317.2,78.6,30.7,28.3,26.2,7.5,16.98,4.21,15.88,5.38,20.84,0.1,121,30,113,38,162,2.59,81,EXERCISE,17.8,48,650,761,11996,499.8,8.33,58,192.1,0,0,11996,0,0.0,100.0,1.08,0,0.94,1.21,2.15,0.44,0.21,1.717,2,0,0,,61,70.4,1.99,40.07,25.0
573.0,27.65,1.774,49.051,1761,1507.5460508,1668.9381827,1.11,301.8,74.9,31.3,28.2,24.14,6.9,17.01,4.22,15.98,5.31,20.81,0.11,121,30,114,38,162,2.59,79,EXERCISE,17.8,48,650,761,11110,462.9,7.72,58,177.9,0,0,11110,0,0.0,100.0,1.11,0,0.92,1.25,2.17,0.42,0.2,1.691,2,0,0,,56,72.1,1.93,39.62,162.0
575.0,30.15,1.676,50.533,1654,1521.6736011,1674.5619875,1.1,287.0,68.8,31.8,28.9,24.37,7.0,17.12,4.11,15.93,5.3,20.84,0.1,122,29,114,38,162,2.59,86,EXERCISE,17.8,48,650,761,11198,466.6,7.78,58,179.3,0,0,11198,0,0.0,100.0,1.1,0,0.86,1.13,1.99,0.43,0.22,1.704,2,0,0,,56,71.3,1.95,39.55,162.0
577.0,29.27,1.773,51.893,1651,1561.389586,1763.1315572,1.13,303.1,74.4,31.9,28.3,25.0,7.1,17.1,4.2,16.01,5.32,20.83,0.09,122,30,114,38,162,2.59,92,EXERCISE,17.8,48,650,761,11562,481.7,8.03,59,185.1,0,0,11562,0,0.0,100.0,1.13,0,0.82,1.23,2.05,0.4,0.21,1.715,2,0,0,,58,70.5,2.16,39.68,162.0
579.0,29.56,1.597,47.202,1684,1377.8047124,1580.6815137,1.15,272.2,67.5,32.8,28.6,22.06,6.3,17.04,4.23,15.94,5.37,20.68,0.18,122,30,114,38,162,2.59,84,EXERCISE,17.8,48,650,761,10242,426.7,7.11,59,164.0,0,0,10242,0,0.0,100.0,1.15,0,0.85,1.18,2.03,0.42,0.2,1.674,2,0,0,,51,73.2,1.88,40.0,162.0
581.0,29.27,1.584,46.361,1652,1412.2020061,1570.9690652,1.11,269.0,67.4,31.4,28.2,22.61,6.5,16.98,4.26,15.98,5.33,20.75,0.16,121,30,114,38,162,2.59,86,EXERCISE,17.8,48,650,761,10419,434.1,7.24,59,166.8,0,0,10419,0,0.0,100.0,1.11,0,0.86,1.19,2.05,0.42,0.19,1.666,2,0,0,,52,73.7,1.84,39.75,162.0
583.0,28.04,1.787,50.103,1763,1644.7570455,1760.5283982,1.07,301.0,77.5,29.3,27.3,26.34,7.5,16.84,4.34,15.71,5.42,20.87,0.09,120,31,112,39,162,2.59,88,EXERCISE,17.8,48,650,761,12026,501.1,8.35,59,192.6,0,0,12026,0,0.0,100.0,1.07,0,0.92,1.22,2.14,0.43,0.19,1.7,2,0,0,,61,71.5,1.94,40.33,162.0
586.0,27.78,1.774,49.278,1688,1611.8505791,1701.3364171,1.06,298.4,75.8,29.4,27.8,25.81,7.4,16.82,4.27,15.53,5.49,20.82,0.1,120,31,111,39,162,2.59,87,EXERCISE,17.8,48,650,761,11747,489.5,8.16,60,188.1,0,0,11747,0,0.0,100.0,1.06,0,0.92,1.24,2.16,0.43,0.21,1.693,3,0,0,,60,72.0,1.93,40.78,162.0
588.0,24.19,2.189,52.96,2155,1782.0032055,1852.5466992,1.04,367.3,94.3,28.8,27.7,28.53,8.2,16.78,4.31,15.5,5.44,20.88,0.08,120,31,111,39,162,2.59,86,EXERCISE,17.8,48,650,761,12942,539.3,8.99,60,207.2,0,0,12942,0,0.0,100.0,1.04,0,1.18,1.3,2.48,0.48,0.21,1.724,2,0,0,,66,69.9,1.86,40.45,162.0
590.0,24.1,2.085,50.241,2193,1657.3653013,1723.1588086,1.04,350.9,88.1,29.3,28.2,26.54,7.6,16.83,4.23,15.67,5.33,20.85,0.08,120,30,112,38,162,2.59,85,EXERCISE,17.8,48,650,761,12037,501.6,8.36,60,192.8,0,0,12037,0,0.0,100.0,1.04,0,1.08,1.41,2.49,0.43,0.21,1.701,2,0,0,,61,71.5,1.93,39.75,162.0
593.0,26.32,2.169,57.079,2270,1773.5342754,1860.1274342,1.05,368.0,88.9,31.1,29.7,28.4,8.1,16.97,4.1,15.79,5.21,20.76,0.16,121,29,113,37,162,2.59,84,EXERCISE,17.8,48,650,761,12907,537.8,8.96,61,206.7,0,0,12907,0,0.0,100.0,1.05,0,1.13,1.15,2.28,0.5,0.22,1.756,3,0,0,,66,67.6,1.92,38.97,162.0
595.0,23.44,2.03,47.578,2118,1607.7173136,1676.8985318,1.04,339.6,88.1,28.6,27.4,25.74,7.4,16.73,4.34,15.69,5.36,20.85,0.08,119,31,112,38,162,2.59,86,EXERCISE,17.8,48,650,761,11685,486.9,8.11,61,187.1,0,0,11685,0,0.0,100.0,1.04,0,1.08,1.48,2.56,0.42,0.19,1.677,2,0,0,,60,73.0,1.88,39.94,162.0
597.0,38.96,0.946,36.857,1927,907.5812473,952.5141805,1.05,168.7,30.4,37.6,35.8,14.53,4.2,17.83,3.21,16.75,4.37,20.84,0.09,127,23,120,31,162,2.59,87,EXERCISE,17.8,48,650,761,6606,275.2,4.59,61,105.8,0,0,6606,0,0.0,100.0,1.05,0,0.92,0.62,1.54,0.6,0.24,1.567,2,0,0,,34,79.1,1.03,33.58,162.0
599.0,24.29,1.865,45.304,911,1739.7072807,1708.4147193,0.98,302.8,86.5,25.1,25.5,27.86,8.0,16.24,4.64,14.9,5.91,20.86,0.08,116,33,106,42,162,2.59,85,EXERCISE,17.8,48,650,761,12476,519.8,8.66,61,199.8,0,766,11710,0,6.1,93.9,0.98,0,0.64,1.83,2.47,0.26,0.2,1.656,2,0,0,,64,74.3,2.91,43.47,162.0
602.0,24.59,2.233,54.91,2208,2057.6525979,2017.9412063,0.98,364.4,101.2,25.8,26.4,32.95,9.4,16.32,4.53,15.15,5.59,20.83,0.09,117,32,108,40,162,2.59,85,EXERCISE,17.8,48,650,761,14752,614.7,10.24,62,236.2,0,972,13780,0,6.6,93.4,0.98,0,1.07,1.37,2.44,0.44,0.19,1.74,3,0,0,,76,68.8,2.09,41.42,162.0
604.0,28.3,2.112,59.774,2231,2035.1078805,2044.41247,1.0,352.3,89.0,28.4,28.3,32.59,9.3,16.68,4.21,15.6,5.25,20.8,0.08,119,30,111,37,162,2.59,86,EXERCISE,17.8,48,650,761,14668,611.1,10.19,62,234.9,0,0,14668,0,0.0,100.0,1.0,0,1.03,1.09,2.12,0.49,0.2,1.777,2,0,0,,75,66.0,2.05,39.23,162.0
606.0,27.65,2.195,60.691,2218,2013.3039866,2058.5438487,1.02,367.7,92.4,29.2,28.5,32.24,9.2,16.75,4.21,15.64,5.29,20.78,0.11,120,30,112,38,162,2.59,88,EXERCISE,17.8,48,650,761,14567,607.0,10.12,63,233.3,0,0,14567,0,0.0,100.0,1.02,0,1.01,1.16,2.17,0.47,0.21,1.783,2,0,0,,75,65.5,2.17,39.49,162.0
608.0,26.43,2.076,54.872,2224,1783.9010361,1842.1975249,1.03,350.3,85.9,29.7,28.8,28.57,8.2,16.87,4.14,15.76,5.23,20.83,0.08,120,30,113,37,162,2.59,84,EXERCISE,17.8,48,650,761,12936,539.0,8.98,63,207.1,0,0,12936,0,0.0,100.0,1.03,0,1.05,1.22,2.27,0.46,0.21,1.739,2,0,0,,66,68.8,1.98,39.1,162.0
610.0,32.79,1.66,54.426,1753,1763.1418735,1799.5751736,1.02,280.5,68.0,29.6,29.0,28.23,8.1,16.9,4.1,15.76,5.25,20.83,0.1,121,29,113,37,162,2.59,87,EXERCISE,17.8,48,650,761,12752,531.3,8.86,63,204.2,0,0,12752,0,0.0,100.0,1.02,0,0.79,1.04,1.83,0.43,0.21,1.736,2,0,0,,65,69.1,2.1,39.23,162.0
612.0,29.41,2.025,59.559,1786,2059.1907386,2092.1155861,1.02,336.7,88.0,27.9,27.5,32.97,9.4,16.63,4.35,15.39,5.51,20.82,0.1,119,31,110,39,162,2.59,86,EXERCISE,17.8,48,650,761,14878,619.9,10.33,64,238.2,0,0,14878,0,0.0,100.0,1.02,0,0.82,1.22,2.04,0.4,0.21,1.775,2,0,0,,76,66.2,2.47,40.9,162.0
615.0,25.0,2.213,55.325,2316,1948.472682,2002.3901484,1.03,366.0,98.8,27.5,26.8,31.2,8.9,16.54,4.46,15.45,5.5,20.82,0.09,118,32,110,39,162,2.59,86,EXERCISE,17.8,48,650,761,14114,588.1,9.8,64,226.0,0,0,14114,0,0.0,100.0,1.03,0,1.14,1.26,2.4,0.48,0.19,1.743,3,0,0,,72,68.6,1.94,40.84,162.0
617.0,28.71,2.243,64.392,2249,2148.009405,2228.7535999,1.04,375.4,96.3,29.0,28.0,34.4,9.8,16.74,4.29,15.61,5.38,20.8,0.11,119,31,111,38,162,2.59,86,EXERCISE,17.8,48,650,761,15594,649.7,10.83,64,249.7,0,0,15594,0,0.0,100.0,1.04,0,1.03,1.06,2.09,0.49,0.2,1.809,2,0,0,,80,63.4,2.18,40.07,162.0
619.0,28.71,2.125,61.005,2202,2009.6106056,2092.571084,1.04,357.3,89.8,29.4,28.2,32.18,9.2,16.81,4.23,15.68,5.38,20.83,0.08,120,30,112,38,162,2.59,86,EXERCISE,17.8,48,650,761,14601,608.4,10.14,65,233.8,0,0,14601,0,0.0,100.0,1.04,0,1.01,1.08,2.09,0.48,0.21,1.785,2,0,0,,74,65.3,2.1,40.07,162.0
621.0,31.09,2.136,66.404,2152,2111.1604971,2229.8365006,1.06,362.1,88.4,30.4,28.8,33.81,9.7,16.95,4.14,15.83,5.33,20.84,0.08,121,30,113,38,162,2.59,86,EXERCISE,17.8,48,650,761,15388,641.2,10.69,65,246.4,0,0,15388,0,0.0,100.0,1.06,0,0.92,1.01,1.93,0.48,0.22,1.822,2,0,0,,78,62.3,2.32,39.75,162.0
622.0,34.29,1.784,61.166,1828,1972.6254235,2104.0940939,1.07,301.1,75.6,29.8,27.9,31.59,9.0,16.88,4.24,15.81,5.29,20.83,0.08,121,30,113,38,162,2.59,86,EXERCISE,17.8,48,650,761,14411,600.5,10.01,65,230.8,0,0,14411,0,0.0,100.0,1.07,0,0.83,0.92,1.75,0.47,0.19,1.787,1,0,0,,73,65.3,2.15,39.49,162.0
624.0,33.71,1.988,67.011,2050,2030.5636513,2217.77162,1.09,338.9,82.1,31.8,29.2,32.52,9.3,17.05,4.13,15.98,5.26,20.78,0.13,122,29,114,38,162,2.59,86,EXERCISE,17.8,48,650,761,14917,621.5,10.36,66,238.9,0,0,14917,0,0.0,100.0,1.09,0,0.81,0.97,1.78,0.46,0.21,1.826,2,0,0,,75,61.9,2.45,39.3,162.0
626.0,36.14,1.904,68.819,2015,2029.4248676,2218.6375927,1.09,327.8,75.9,32.7,29.9,32.5,9.3,17.22,3.99,16.1,5.16,20.85,0.09,123,28,115,37,162,2.59,85,EXERCISE,17.8,48,650,761,14912,621.3,10.36,66,238.8,0,0,14912,0,0.0,100.0,1.09,0,0.76,0.9,1.66,0.46,0.23,1.838,2,0,0,,75,60.9,2.51,38.65,162.0
628.0,34.29,2.016,69.12,1956,2056.3731563,2266.2517445,1.1,346.5,81.5,32.4,29.4,32.93,9.4,17.19,4.04,16.04,5.25,20.86,0.08,123,29,115,37,162,2.59,86,EXERCISE,17.8,48,650,761,15138,630.8,10.51,66,242.4,0,0,15138,0,0.0,100.0,1.1,0,0.76,0.99,1.75,0.43,0.23,1.84,2,0,0,,76,60.7,2.65,39.23,162.0
629.0,35.71,1.946,69.5,1893,2062.9365253,2330.4288472,1.13,332.1,81.0,32.5,28.8,33.03,9.4,17.07,4.16,16.01,5.3,20.75,0.11,122,30,114,38,162,2.59,86,EXERCISE,17.8,48,650,761,15277,636.5,10.61,66,244.6,0,0,15277,0,0.0,100.0,1.13,0,0.73,0.95,1.68,0.43,0.21,1.842,1,0,0,,76,60.5,2.67,39.55,162.0
631.0,32.61,1.94,63.261,2018,2070.0,2143.7506974,1.11,331.0,81.2,31.6,28.4,30.86,8.8,17.06,4.19,15.9,5.32,20.83,0.09,122,30,114,38,162,2.59,86,EXERCISE,17.8,48,650,761,14218,592.4,9.87,67,227.7,0,0,14218,0,0.0,100.0,1.11,0,0.77,1.07,1.84,0.42,0.21,1.801,2,0,0,,71,64.1,2.52,39.68,162.0
633.0,30.61,2.083,63.765,2135,2075.0,2186.1694564,1.11,354.3,88.6,31.4,28.2,31.45,9.0,17.01,4.25,15.95,5.38,20.82,0.11,121,30,114,38,162,2.59,85,EXERCISE,17.8,48,650,761,14494,603.9,10.07,67,232.1,0,0,14494,0,0.0,100.0,1.11,0,0.92,1.04,1.96,0.47,0.21,1.805,2,0,0,,73,63.8,2.26,40.07,162.0
635.0,32.26,1.911,61.645,1902,2080.0,2129.3871189,1.1,324.5,81.5,30.7,27.9,30.94,8.8,16.98,4.26,15.82,5.46,20.85,0.09,121,30,113,39,162,2.59,87,EXERCISE,17.8,48,650,761,14225,592.7,9.88,68,227.8,0,0,14225,0,0.0,100.0,1.1,0,0.83,1.03,1.86,0.45,0.21,1.79,2,0,0,,72,65.0,2.3,40.58,162.0
637.0,29.7,2.177,64.663,2257,2054.0,2257.5536037,1.11,369.1,93.6,30.7,27.7,32.64,9.3,16.95,4.3,15.8,5.46,20.85,0.08,121,31,113,39,162,2.59,85,EXERCISE,17.8,48,650,761,15023,626.0,10.43,68,240.6,0,0,15023,0,0.0,100.0,1.11,0,0.95,1.07,2.02,0.47,0.21,1.811,2,0,0,,76,63.3,2.29,40.58,162.0
639.0,32.61,2.095,68.315,2070,2095.0,2369.0652534,1.1,355.2,89.9,30.6,27.9,34.55,9.9,16.95,4.29,15.86,5.46,20.85,0.1,121,31,113,39,162,2.59,85,EXERCISE,17.8,48,650,761,15869,661.2,11.02,68,254.1,0,0,15869,0,0.0,100.0,1.1,0,0.86,0.98,1.84,0.47,0.21,1.835,2,0,0,,80,61.2,2.44,40.58,162.0
641.0,29.85,2.196,65.552,2097,2075.0,2336.1687287,1.1,369.5,97.0,29.9,27.2,33.97,9.7,16.83,4.42,15.62,5.62,20.82,0.11,120,32,112,40,162,2.59,86,EXERCISE,17.8,48,650,761,15614,650.6,10.84,69,250.0,0,0,15614,0,0.0,100.0,1.1,0,0.84,1.17,2.01,0.42,0.21,1.817,2,0,0,,79,62.8,2.61,41.61,162.0
643.0,26.43,2.253,59.551,2316,2088.0,2128.4675485,1.11,379.0,99.8,30.0,27.1,30.77,8.8,16.82,4.43,15.65,5.59,20.81,0.11,120,32,112,40,162,2.59,86,EXERCISE,17.8,48,650,761,14165,590.2,9.84,69,226.8,0,0,14165,0,0.0,100.0,1.11,0,0.97,1.3,2.27,0.43,0.21,1.775,2,0,0,,71,66.2,2.32,41.42,162.0
645.0,25.64,2.363,60.59,2425,2090.0,2227.7125901,1.11,394.5,107.6,29.2,26.4,32.24,9.2,16.69,4.55,15.53,5.74,20.8,0.11,119,33,111,41,162,2.59,85,EXERCISE,17.8,48,650,761,14835,618.1,10.3,69,237.5,0,0,14835,0,0.0,100.0,1.11,0,1.03,1.31,2.34,0.44,0.2,1.782,2,0,0,,75,65.6,2.29,42.38,162.0
648.0,22.9,2.484,56.885,2318,2065.0,2139.4715609,1.09,411.9,114.9,28.1,25.8,31.52,9.0,16.58,4.63,15.24,5.96,20.84,0.08,118,33,109,43,162,2.59,85,EXERCISE,17.8,48,650,761,14443,601.8,10.03,70,231.3,0,0,14443,0,0.0,100.0,1.09,0,0.98,1.64,2.62,0.37,0.22,1.755,3,0,0,,73,67.7,2.53,43.79,162.0
650.0,27.65,2.352,65.032,2561,2100.0,2334.6372961,1.1,394.2,104.4,29.6,27.0,34.13,9.8,16.76,4.44,15.69,5.59,20.8,0.1,120,32,112,40,162,2.59,86,EXERCISE,17.8,48,650,761,15667,652.8,10.88,70,250.9,0,0,15667,0,0.0,100.0,1.1,0,1.03,1.14,2.17,0.47,0.21,1.813,2,0,0,,79,63.1,2.28,41.42,162.0
652.0,30.46,2.299,70.02,2161,2087.0,2514.287928,1.09,385.2,102.3,29.4,27.0,36.92,10.5,16.76,4.45,15.61,5.65,20.81,0.11,120,32,111,40,162,2.59,86,EXERCISE,17.8,48,650,761,16931,705.5,11.76,70,271.1,0,0,16931,0,0.0,100.0,1.09,0,0.89,1.08,1.97,0.45,0.21,1.845,2,0,0,,85,60.2,2.58,41.8,162.0
654.0,28.04,2.155,60.421,2469,2102.0,2124.4135672,1.11,364.9,93.3,30.5,27.5,30.66,8.8,16.93,4.33,15.88,5.47,20.85,0.08,121,31,113,39,162,2.59,86,EXERCISE,17.8,48,650,761,14116,588.2,9.8,71,226.0,0,0,14116,0,0.0,100.0,1.11,0,1.01,1.13,2.14,0.47,0.21,1.781,2,0,0,,71,65.7,2.13,40.65,162.0
656.0,31.58,2.189,69.126,2070,2110.0,2493.4760689,1.11,368.0,97.4,29.7,26.8,36.1,10.3,16.81,4.45,15.74,5.6,20.84,0.09,120,32,112,40,162,2.59,86,EXERCISE,17.8,48,650,761,16609,692.0,11.53,71,266.0,0,0,16609,0,0.0,100.0,1.11,0,0.87,1.03,1.9,0.46,0.2,1.84,2,0,0,,84,60.7,2.52,41.48,162.0
658.0,28.71,2.282,65.512,2348,2130.0,2369.3374831,1.11,383.9,101.8,29.9,26.8,34.05,9.7,16.82,4.46,15.74,5.6,20.84,0.09,120,32,112,40,162,2.59,85,EXERCISE,17.8,48,650,761,15697,654.0,10.9,72,251.3,0,0,15697,0,0.0,100.0,1.11,0,0.98,1.11,2.09,0.47,0.2,1.816,2,0,0,,79,62.8,2.33,41.48,162.0
660.0,29.41,2.446,71.941,2431,2140.0,2535.7957245,1.13,414.7,106.4,31.2,27.6,35.86,10.2,16.95,4.35,15.86,5.53,20.82,0.09,121,31,113,39,162,2.59,85,EXERCISE,17.8,48,650,761,16592,691.3,11.52,72,265.7,0,0,16592,0,0.0,100.0,1.13,0,0.91,1.13,2.04,0.45,0.21,1.857,2,0,0,,83,59.1,2.69,41.03,162.0
662.0,31.25,2.258,70.562,2309,2110.0,2451.07086,1.13,384.9,96.6,31.7,27.9,34.59,9.9,17.05,4.28,15.95,5.49,20.85,0.08,122,31,114,39,25,0.4,85,EXERCISE,17.8,48,650,761,16013,667.2,11.12,72,256.4,0,0,16013,0,0.0,100.0,1.13,0,0.87,1.05,1.92,0.45,0.22,1.849,2,0,0,,80,59.9,2.6,40.77,25.0
664.0,30.3,2.283,69.182,2370,2055.3904037,2381.820639,1.16,390.4,97.5,32.6,28.2,32.91,9.4,17.1,4.27,16.01,5.46,20.81,0.11,122,30,114,39,25,0.4,87,EXERCISE,17.8,48,650,761,15316,638.2,10.64,73,245.3,0,0,15316,0,0.0,100.0,1.16,0,0.9,1.08,1.98,0.45,0.22,1.84,2,0,0,,76,60.7,2.54,40.58,25.0
666.0,29.41,2.289,67.324,2298,2021.8797782,2333.0835573,1.15,391.5,97.7,32.3,28.0,32.38,9.3,17.1,4.27,16.04,5.39,20.85,0.08,122,30,115,38,25,0.4,85,EXERCISE,17.8,48,650,761,15050,627.1,10.45,73,241.0,0,0,15050,0,0.0,100.0,1.15,0,0.92,1.12,2.04,0.45,0.21,1.828,2,0,0,,75,61.8,2.49,40.13,25.0
668.0,28.44,2.279,64.806,2325,1923.2457087,2241.7692029,1.17,390.6,97.1,32.7,28.0,30.8,8.8,17.14,4.26,16.01,5.46,20.85,0.08,122,30,114,39,25,0.4,81,EXERCISE,17.8,48,650,761,14352,598.0,9.97,73,229.8,0,0,14352,0,0.0,100.0,1.17,0,0.9,1.21,2.11,0.43,0.22,1.812,2,0,0,,71,63.2,2.53,40.58,25.0
671.0,25.97,2.28,59.221,2355,1816.0033734,2112.1318681,1.16,388.0,100.1,31.6,27.2,29.08,8.3,17.02,4.39,15.88,5.58,20.85,0.08,122,31,113,40,25,0.4,80,EXERCISE,17.8,48,650,761,13544,564.3,9.41,74,216.9,0,0,13544,0,0.0,100.0,1.16,0,1.07,1.24,2.31,0.46,0.21,1.772,3,0,0,,67,66.4,2.13,41.35,25.0
673.0,33.52,1.729,57.955,2329,1549.5666074,1844.8912031,1.19,302.4,67.9,35.9,30.1,24.81,7.1,17.49,3.93,16.45,5.15,20.85,0.08,125,28,117,37,25,0.4,84,EXERCISE,17.8,48,650,761,11625,484.4,8.07,74,186.1,0,0,11625,0,0.0,100.0,1.19,0,0.93,0.86,1.79,0.52,0.23,1.763,2,0,0,,57,67.1,1.86,38.59,25.0
675.0,23.08,2.204,50.862,1913,1722.5235876,2000.274379,1.16,366.5,106.3,28.6,24.6,27.58,7.9,16.63,4.82,15.5,6.03,20.86,0.07,119,34,111,43,25,0.4,82,EXERCISE,17.8,48,650,761,12842,535.1,8.92,74,205.6,0,0,12842,0,0.0,100.0,1.16,0,1.24,1.36,2.6,0.48,0.19,1.706,2,0,0,,64,71.1,1.78,44.24,25.0
677.0,25.75,2.242,57.734,2089,1953.1990181,2224.5922066,1.14,372.9,106.2,28.6,25.1,31.28,8.9,16.63,4.74,15.42,6.05,20.84,0.08,119,34,110,43,25,0.4,81,EXERCISE,17.8,48,650,761,14493,603.9,10.06,75,232.1,0,0,14493,0,0.0,100.0,1.14,0,1.06,1.27,2.33,0.45,0.21,1.761,2,0,0,,72,67.2,2.12,44.37,25.0
680.0,24.29,2.485,60.364,2356,2026.4888193,2319.7156752,1.14,414.0,117.4,28.9,25.3,32.45,9.3,16.66,4.72,15.44,5.99,20.84,0.08,119,34,110,43,25,0.4,83,EXERCISE,17.8,48,650,761,15055,627.3,10.45,75,241.1,0,0,15055,0,0.0,100.0,1.14,0,1.08,1.39,2.47,0.44,0.2,1.781,3,0,0,,75,65.7,2.3,43.99,25.0
683.0,21.66,2.598,56.274,2715,1820.6140762,2124.2431345,1.17,436.3,120.6,30.1,25.8,29.15,8.3,16.79,4.64,15.61,5.86,20.84,0.08,120,33,111,42,25,0.4,81,EXERCISE,17.8,48,650,761,13589,566.2,9.44,76,217.6,0,0,13589,0,0.0,100.0,1.17,0,1.28,1.49,2.77,0.46,0.2,1.75,3,0,0,,67,68.0,2.03,43.15,25.0
685.0,24.9,2.318,57.71,2421,1804.9536306,2119.4522034,1.17,391.8,105.2,31.0,26.4,28.9,8.3,16.9,4.54,15.81,5.73,20.82,0.1,121,32,113,41,25,0.4,82,EXERCISE,17.8,48,650,761,13494,562.2,9.37,76,216.1,0,0,13494,0,0.0,100.0,1.17,0,1.19,1.22,2.41,0.49,0.2,1.761,2,0,0,,67,67.2,1.95,42.32,25.0
687.0,25.21,2.485,62.647,2488,1843.2327342,2249.0010493,1.22,425.2,109.8,33.0,27.1,29.52,8.4,17.11,4.42,15.94,5.64,20.83,0.08,122,32,114,40,25,0.4,81,EXERCISE,17.8,48,650,761,13914,579.8,9.66,76,222.8,0,0,13914,0,0.0,100.0,1.22,0,1.04,1.34,2.38,0.44,0.22,1.797,2,0,0,,68,64.4,2.39,41.74,25.0
690.0,25.0,2.434,60.85,2457,1746.9149765,2172.3525741,1.24,418.5,107.2,33.8,27.2,27.97,8.0,17.19,4.4,16.09,5.64,20.84,0.09,123,31,115,40,25,0.4,81,EXERCISE,17.8,48,650,761,13252,552.2,9.2,77,212.2,0,0,13252,0,0.0,100.0,1.24,0,1.01,1.39,2.4,0.42,0.22,1.784,3,0,0,,65,65.4,2.41,41.74,25.0
692.0,26.55,2.149,57.053,2295,1560.5632506,1981.1448586,1.27,372.6,91.9,35.4,27.9,24.99,7.1,17.34,4.28,16.27,5.48,20.83,0.08,124,31,116,39,162,2.59,82,EXERCISE,17.8,48,650,761,11902,495.9,8.27,77,190.6,0,0,11902,0,0.0,100.0,1.27,0,1.03,1.23,2.26,0.46,0.22,1.756,2,0,0,,58,67.6,2.09,40.71,162.0
694.0,26.09,2.255,58.826,2148,1644.4053929,2074.3704553,1.26,389.6,97.9,34.7,27.5,26.33,7.5,17.28,4.34,16.17,5.57,20.84,0.08,123,31,115,40,162,2.59,80,EXERCISE,17.8,48,650,761,12521,521.7,8.69,77,200.5,0,0,12521,0,0.0,100.0,1.26,0,1.04,1.26,2.3,0.45,0.22,1.77,2,0,0,,61,66.6,2.17,41.29,162.0
696.0,32.79,1.966,64.459,1927,1753.4094538,2237.1507114,1.28,339.8,85.2,35.5,27.8,28.08,8.0,17.28,4.33,16.18,5.56,20.76,0.14,123,31,116,40,162,2.59,92,EXERCISE,17.8,48,650,761,13391,557.9,9.3,78,214.4,0,0,13391,0,0.0,100.0,1.28,0,0.76,1.07,1.83,0.42,0.21,1.809,2,0,0,,65,63.4,2.59,41.22,162.0
698.0,31.25,2.033,63.531,2040,1775.3496818,2223.0381294,1.25,351.2,88.2,34.6,27.6,28.43,8.1,17.27,4.34,16.28,5.46,20.83,0.11,123,31,116,39,162,2.59,88,EXERCISE,17.8,48,650,761,13492,562.2,9.37,78,216.0,0,0,13492,0,0.0,100.0,1.25,0,0.86,1.06,1.92,0.45,0.2,1.803,2,0,0,,66,63.9,2.36,40.58,162.0
700.0,33.9,1.883,63.831,1900,1703.6131152,2162.8718645,1.27,327.7,78.8,36.1,28.4,27.28,7.8,17.4,4.18,16.37,5.38,20.81,0.09,124,30,117,38,162,2.59,87,EXERCISE,17.8,48,650,761,12993,541.4,9.02,78,208.1,0,0,12993,0,0.0,100.0,1.27,0,0.78,0.99,1.77,0.44,0.22,1.805,2,0,0,,63,63.7,2.41,40.07,162.0
